Job name        : synthetic-linearperturbed
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [LINEAR_PERTURBED]
[Benchmark] session started

[    1] EDF [score: 2873.29443359375, median singleton score: 17.72144317626953, visited nodes (%): 100.0, solving time (ms): 23.0, median approximation score: 0.8944444358348846]
[ 1558] CTS [score: 50951.1953125, median singleton score: 20.572603225708008, visited nodes (%): 98.29166412353516, solving time (ms): 512.0, median approximation score: 0.9473683834075928]
[ 1558] ANT-e [score: 50402.65625, median singleton score: 19.15610122680664, visited nodes (%): 98.5, solving time (ms): 11453.0, median approximation score: 0.0]
[ 1559] EDF [score: 25348.22265625, median singleton score: 18.933706283569336, visited nodes (%): 53.45833206176758, solving time (ms): 41.0, median approximation score: 0.5142857432365417]
[ 1559] BNT [score: 37860.75, median singleton score: 37.94776153564453, visited nodes (%): 40.95833206176758, solving time (ms): 32754.0, median approximation score: 0.0]
[ 1559] CTS [score: 69567.2734375, median singleton score: 28.744016647338867, visited nodes (%): 97.0, solving time (ms): 449.0, median approximation score: 0.9629629850387573]
[ 1559] ANT-e [score: 63843.109375, median singleton score: 23.61907196044922, visited nodes (%): 98.29166412353516, solving time (ms): 9728.0, median approximation score: 0.0]
[ 1560] EDF [score: 25097.857421875, median singleton score: 19.8972225189209, visited nodes (%): 50.375003814697266, solving time (ms): 41.0, median approximation score: 0.41666677594184875]
[ 1560] BNT [score: 41388.11328125, median singleton score: 43.10214614868164, visited nodes (%): 39.708335876464844, solving time (ms): 32188.0, median approximation score: 0.0]
[ 1560] CTS [score: 76569.0703125, median singleton score: 32.55610656738281, visited nodes (%): 93.75, solving time (ms): 510.0, median approximation score: 0.9666666984558105]
[ 1560] ANT-e [score: 73378.0078125, median singleton score: 25.882701873779297, visited nodes (%): 98.20832824707031, solving time (ms): 11750.0, median approximation score: 0.0]
[ 1561] EDF [score: 27487.185546875, median singleton score: 17.835824966430664, visited nodes (%): 62.33333206176758, solving time (ms): 47.0, median approximation score: 0.6249999701976776]
[ 1561] BNT [score: 36438.92578125, median singleton score: 33.501834869384766, visited nodes (%): 45.125, solving time (ms): 34694.0, median approximation score: 0.0]
[ 1561] CTS [score: 61015.69921875, median singleton score: 25.462310791015625, visited nodes (%): 96.45833587646484, solving time (ms): 462.0, median approximation score: 0.9583333134651184]
[ 1561] ANT-e [score: 56591.453125, median singleton score: 21.1336612701416, visited nodes (%): 98.91666412353516, solving time (ms): 12543.0, median approximation score: 0.0]
[ 1562] EDF [score: 26842.203125, median singleton score: 17.464012145996094, visited nodes (%): 60.625, solving time (ms): 46.0, median approximation score: 0.5652174055576324]
[ 1562] BNT [score: 39555.875, median singleton score: 34.61393737792969, visited nodes (%): 46.45833206176758, solving time (ms): 36596.0, median approximation score: 0.0]
[ 1562] CTS [score: 68231.328125, median singleton score: 27.896772384643555, visited nodes (%): 97.79166412353516, solving time (ms): 474.0, median approximation score: 0.9629629850387573]
[ 1562] ANT-e [score: 61930.84375, median singleton score: 23.254194259643555, visited nodes (%): 98.66667175292969, solving time (ms): 9827.0, median approximation score: 0.0]
[ 1563] EDF [score: 26982.1875, median singleton score: 17.375289916992188, visited nodes (%): 61.833335876464844, solving time (ms): 46.0, median approximation score: 0.6666667759418488]
[ 1563] BNT [score: 37153.14453125, median singleton score: 31.827861785888672, visited nodes (%): 47.916664123535156, solving time (ms): 36775.0, median approximation score: 0.0]
[ 1563] CTS [score: 58788.75390625, median singleton score: 23.92256736755371, visited nodes (%): 98.125, solving time (ms): 429.0, median approximation score: 0.95652174949646]
[ 1563] ANT-e [score: 55799.2578125, median singleton score: 21.25510597229004, visited nodes (%): 99.0, solving time (ms): 11024.0, median approximation score: 0.0]
[ 1564] EDF [score: 25034.794921875, median singleton score: 17.948577880859375, visited nodes (%): 55.125, solving time (ms): 43.0, median approximation score: 0.49999989569187164]
[ 1564] BNT [score: 40385.19140625, median singleton score: 39.03889465332031, visited nodes (%): 42.958335876464844, solving time (ms): 34072.0, median approximation score: 0.0]
[ 1564] CTS [score: 68696.578125, median singleton score: 29.99070930480957, visited nodes (%): 91.54166412353516, solving time (ms): 510.0, median approximation score: 0.9629629850387573]
[ 1564] ANT-e [score: 65411.63671875, median singleton score: 23.302663803100586, visited nodes (%): 98.66667175292969, solving time (ms): 11411.0, median approximation score: 0.0]
[ 1565] EDF [score: 27137.8515625, median singleton score: 17.08131980895996, visited nodes (%): 62.79166793823242, solving time (ms): 47.0, median approximation score: 0.5594117045402527]
[ 1565] BNT [score: 40175.74609375, median singleton score: 35.84714126586914, visited nodes (%): 46.16666793823242, solving time (ms): 35493.0, median approximation score: 0.0]
[ 1565] CTS [score: 69041.53125, median singleton score: 27.56639289855957, visited nodes (%): 97.375, solving time (ms): 437.0, median approximation score: 0.9629629850387573]
[ 1565] ANT-e [score: 62112.45703125, median singleton score: 22.084260940551758, visited nodes (%): 98.58333587646484, solving time (ms): 10412.0, median approximation score: 0.0]
[ 1566] EDF [score: 24922.1328125, median singleton score: 20.079435348510742, visited nodes (%): 49.70833206176758, solving time (ms): 40.0, median approximation score: 0.0]
[ 1566] BNT [score: 36377.875, median singleton score: 37.7459602355957, visited nodes (%): 40.58333206176758, solving time (ms): 32650.0, median approximation score: 0.0]
[ 1566] CTS [score: 64625.00390625, median singleton score: 26.35936737060547, visited nodes (%): 98.625, solving time (ms): 464.0, median approximation score: 0.9583333134651184]
[ 1566] ANT-e [score: 61568.6640625, median singleton score: 23.090641021728516, visited nodes (%): 98.70832824707031, solving time (ms): 14083.0, median approximation score: 0.0]
[ 1567] EDF [score: 26123.9921875, median singleton score: 18.67336082458496, visited nodes (%): 56.041664123535156, solving time (ms): 43.0, median approximation score: 0.4000001400709152]
[ 1567] BNT [score: 45666.67578125, median singleton score: 48.25692367553711, visited nodes (%): 40.04166793823242, solving time (ms): 32565.0, median approximation score: 0.0]
[ 1567] CTS [score: 75672.8984375, median singleton score: 36.76360321044922, visited nodes (%): 81.66666412353516, solving time (ms): 771.0, median approximation score: 0.9655172824859619]
[ 1567] ANT-e [score: 79425.6328125, median singleton score: 28.07119369506836, visited nodes (%): 98.41667175292969, solving time (ms): 10310.0, median approximation score: 0.0]
[ 1568] EDF [score: 26562.056640625, median singleton score: 17.499866485595703, visited nodes (%): 60.41666793823242, solving time (ms): 46.0, median approximation score: 0.6530100405216217]
[ 1568] BNT [score: 36773.66015625, median singleton score: 32.93007278442383, visited nodes (%): 46.208335876464844, solving time (ms): 34855.0, median approximation score: 0.0]
[ 1568] CTS [score: 60281.53515625, median singleton score: 24.80657196044922, visited nodes (%): 98.5, solving time (ms): 560.0, median approximation score: 0.95652174949646]
[ 1568] ANT-e [score: 56448.53515625, median singleton score: 21.311277389526367, visited nodes (%): 98.29166412353516, solving time (ms): 11702.0, median approximation score: 0.0]
[ 1569] EDF [score: 26819.365234375, median singleton score: 17.93379020690918, visited nodes (%): 60.5, solving time (ms): 46.0, median approximation score: 0.6190476417541504]
[ 1569] BNT [score: 38143.9375, median singleton score: 33.42619705200195, visited nodes (%): 47.08333206176758, solving time (ms): 37604.0, median approximation score: 0.0]
[ 1569] CTS [score: 63442.78515625, median singleton score: 25.571949005126953, visited nodes (%): 98.66667175292969, solving time (ms): 464.0, median approximation score: 0.9599999785423279]
[ 1569] ANT-e [score: 58618.0625, median singleton score: 21.805593490600586, visited nodes (%): 99.04166412353516, solving time (ms): 10866.0, median approximation score: 0.0]
[ 1570] EDF [score: 26326.9140625, median singleton score: 17.52142333984375, visited nodes (%): 60.20833206176758, solving time (ms): 45.0, median approximation score: 0.5161288976669312]
[ 1570] BNT [score: 40736.8359375, median singleton score: 37.61301803588867, visited nodes (%): 44.416664123535156, solving time (ms): 34744.0, median approximation score: 0.0]
[ 1570] CTS [score: 71587.765625, median singleton score: 29.995277404785156, visited nodes (%): 94.29167175292969, solving time (ms): 457.0, median approximation score: 0.9655172824859619]
[ 1570] ANT-e [score: 65131.2109375, median singleton score: 23.27376937866211, visited nodes (%): 98.83333587646484, solving time (ms): 10651.0, median approximation score: 0.0]
[ 1571] EDF [score: 26501.76171875, median singleton score: 18.78620147705078, visited nodes (%): 56.83333206176758, solving time (ms): 44.0, median approximation score: 0.3895663768053055]
[ 1571] BNT [score: 46868.70703125, median singleton score: 48.867427825927734, visited nodes (%): 40.0, solving time (ms): 31877.0, median approximation score: 0.0]
[ 1571] CTS [score: 79183.09375, median singleton score: 38.465301513671875, visited nodes (%): 81.625, solving time (ms): 778.0, median approximation score: 0.96875]
[ 1571] ANT-e [score: 81831.0078125, median singleton score: 28.70855140686035, visited nodes (%): 97.75, solving time (ms): 9782.0, median approximation score: 0.0]
[ 1572] EDF [score: 25910.861328125, median singleton score: 19.69272232055664, visited nodes (%): 53.08333206176758, solving time (ms): 42.0, median approximation score: 0.4827585965394974]
[ 1572] BNT [score: 39874.1171875, median singleton score: 40.96474838256836, visited nodes (%): 40.08333206176758, solving time (ms): 32926.0, median approximation score: 0.0]
[ 1572] CTS [score: 73949.953125, median singleton score: 31.304244995117188, visited nodes (%): 93.91666412353516, solving time (ms): 519.0, median approximation score: 0.9655172824859619]
[ 1572] ANT-e [score: 69189.140625, median singleton score: 25.058530807495117, visited nodes (%): 98.45832824707031, solving time (ms): 9897.0, median approximation score: 0.0]
[ 1573] EDF [score: 26530.970703125, median singleton score: 17.062976837158203, visited nodes (%): 62.33333206176758, solving time (ms): 46.0, median approximation score: 0.7272726595401764]
[ 1573] BNT [score: 34288.98046875, median singleton score: 29.26716423034668, visited nodes (%): 48.33333206176758, solving time (ms): 36413.0, median approximation score: 0.0]
[ 1573] CTS [score: 54092.1953125, median singleton score: 22.006023406982422, visited nodes (%): 99.125, solving time (ms): 511.0, median approximation score: 0.949999988079071]
[ 1573] ANT-e [score: 51507.46484375, median singleton score: 19.62286949157715, visited nodes (%): 98.54166412353516, solving time (ms): 11836.0, median approximation score: 0.0]
[ 1574] EDF [score: 26406.365234375, median singleton score: 18.324676513671875, visited nodes (%): 57.958335876464844, solving time (ms): 44.0, median approximation score: 0.7222222089767456]
[ 1574] BNT [score: 34830.3828125, median singleton score: 31.039684295654297, visited nodes (%): 46.0, solving time (ms): 36505.0, median approximation score: 0.0]
[ 1574] CTS [score: 55391.44921875, median singleton score: 22.21921730041504, visited nodes (%): 98.29166412353516, solving time (ms): 525.0, median approximation score: 0.9523809552192688]
[ 1574] ANT-e [score: 53671.1953125, median singleton score: 20.515005111694336, visited nodes (%): 98.75, solving time (ms): 11989.0, median approximation score: 0.0]
[ 1575] EDF [score: 25520.34375, median singleton score: 19.29743003845215, visited nodes (%): 52.666664123535156, solving time (ms): 42.0, median approximation score: 0.4393382668495178]
[ 1575] BNT [score: 41574.04296875, median singleton score: 41.56182098388672, visited nodes (%): 40.58333206176758, solving time (ms): 32547.0, median approximation score: 0.0]
[ 1575] CTS [score: 71913.2734375, median singleton score: 31.97104263305664, visited nodes (%): 89.0, solving time (ms): 519.0, median approximation score: 0.9629629850387573]
[ 1575] ANT-e [score: 71894.59375, median singleton score: 25.872194290161133, visited nodes (%): 98.66667175292969, solving time (ms): 10722.0, median approximation score: 0.0]
[ 1576] EDF [score: 26012.603515625, median singleton score: 19.01451301574707, visited nodes (%): 54.5, solving time (ms): 43.0, median approximation score: 0.3717607706785202]
[ 1576] BNT [score: 46605.390625, median singleton score: 52.18614196777344, visited nodes (%): 38.875, solving time (ms): 31369.0, median approximation score: 0.0]
[ 1576] CTS [score: 76265.1328125, median singleton score: 38.42483901977539, visited nodes (%): 77.45833587646484, solving time (ms): 815.0, median approximation score: 0.9666666388511658]
[ 1576] ANT-e [score: 83563.8671875, median singleton score: 29.14176368713379, visited nodes (%): 97.33333587646484, solving time (ms): 11032.0, median approximation score: 0.0]
[ 1577] EDF [score: 25506.79296875, median singleton score: 17.9334774017334, visited nodes (%): 56.875003814697266, solving time (ms): 43.0, median approximation score: 0.4117646962404251]
[ 1577] BNT [score: 43448.609375, median singleton score: 39.85466384887695, visited nodes (%): 42.208335876464844, solving time (ms): 33975.0, median approximation score: 0.0]
[ 1577] CTS [score: 75547.234375, median singleton score: 35.15645980834961, visited nodes (%): 84.58333587646484, solving time (ms): 629.0, median approximation score: 0.9677419066429138]
[ 1577] ANT-e [score: 74728.6328125, median singleton score: 26.420745849609375, visited nodes (%): 98.04166412353516, solving time (ms): 11050.0, median approximation score: 0.0]
[ 1578] EDF [score: 25787.54296875, median singleton score: 18.659236907958984, visited nodes (%): 55.25, solving time (ms): 43.0, median approximation score: 0.41935476660728455]
[ 1578] BNT [score: 43852.89453125, median singleton score: 42.296207427978516, visited nodes (%): 41.33333206176758, solving time (ms): 32851.0, median approximation score: 0.0]
[ 1578] CTS [score: 77469.5234375, median singleton score: 35.33232116699219, visited nodes (%): 86.58333587646484, solving time (ms): 620.0, median approximation score: 0.9677419066429138]
[ 1578] ANT-e [score: 74702.484375, median singleton score: 26.456859588623047, visited nodes (%): 98.0, solving time (ms): 10950.0, median approximation score: 0.0]
[ 1579] EDF [score: 26147.818359375, median singleton score: 16.625701904296875, visited nodes (%): 62.25, solving time (ms): 46.0, median approximation score: 0.5714285969734192]
[ 1579] BNT [score: 39430.7109375, median singleton score: 32.620052337646484, visited nodes (%): 48.458335876464844, solving time (ms): 36882.0, median approximation score: 0.0]
[ 1579] CTS [score: 64510.06640625, median singleton score: 26.752437591552734, visited nodes (%): 96.66666412353516, solving time (ms): 470.0, median approximation score: 0.9629629254341125]
[ 1579] ANT-e [score: 58730.984375, median singleton score: 21.7607364654541, visited nodes (%): 98.5, solving time (ms): 11260.0, median approximation score: 0.0]
[ 1580] EDF [score: 26314.72265625, median singleton score: 17.041641235351562, visited nodes (%): 61.70833206176758, solving time (ms): 45.0, median approximation score: 0.6666666269302368]
[ 1580] BNT [score: 35085.421875, median singleton score: 29.246135711669922, visited nodes (%): 47.70833206176758, solving time (ms): 35661.0, median approximation score: 0.0]
[ 1580] CTS [score: 57966.90234375, median singleton score: 23.20087242126465, visited nodes (%): 99.25, solving time (ms): 444.0, median approximation score: 0.95652174949646]
[ 1580] ANT-e [score: 53362.65234375, median singleton score: 20.024574279785156, visited nodes (%): 98.41667175292969, solving time (ms): 10456.0, median approximation score: 0.0]
[ 1581] EDF [score: 24648.8984375, median singleton score: 17.834321975708008, visited nodes (%): 54.75, solving time (ms): 42.0, median approximation score: 0.7142857909202576]
[ 1581] BNT [score: 32505.966796875, median singleton score: 29.766386032104492, visited nodes (%): 44.95833206176758, solving time (ms): 34518.0, median approximation score: 0.0]
[ 1581] CTS [score: 52911.7421875, median singleton score: 21.683670043945312, visited nodes (%): 99.04166412353516, solving time (ms): 520.0, median approximation score: 0.9486842453479767]
[ 1581] ANT-e [score: 51656.80078125, median singleton score: 20.006546020507812, visited nodes (%): 98.66667175292969, solving time (ms): 10226.0, median approximation score: 0.0]
[ 1582] EDF [score: 26123.05078125, median singleton score: 17.353042602539062, visited nodes (%): 60.250003814697266, solving time (ms): 45.0, median approximation score: 0.5416668057441711]
[ 1582] BNT [score: 39733.33203125, median singleton score: 35.41756057739258, visited nodes (%): 46.04166793823242, solving time (ms): 35140.0, median approximation score: 0.0]
[ 1582] CTS [score: 69782.9375, median singleton score: 28.08568572998047, visited nodes (%): 98.08333587646484, solving time (ms): 448.0, median approximation score: 0.9642857313156128]
[ 1582] ANT-e [score: 62629.9140625, median singleton score: 22.341957092285156, visited nodes (%): 98.33333587646484, solving time (ms): 11204.0, median approximation score: 0.0]
[ 1583] EDF [score: 27748.4453125, median singleton score: 16.075176239013672, visited nodes (%): 68.625, solving time (ms): 49.0, median approximation score: 0.666666567325592]
[ 1583] BNT [score: 38706.9453125, median singleton score: 29.197017669677734, visited nodes (%): 53.791664123535156, solving time (ms): 39664.0, median approximation score: 0.7333332896232605]
[ 1583] CTS [score: 58905.8828125, median singleton score: 23.27923011779785, visited nodes (%): 99.125, solving time (ms): 527.0, median approximation score: 0.9583332538604736]
[ 1583] ANT-e [score: 54520.79296875, median singleton score: 19.96609878540039, visited nodes (%): 98.58333587646484, solving time (ms): 10473.0, median approximation score: 0.0]
[ 1584] EDF [score: 25808.919921875, median singleton score: 19.135555267333984, visited nodes (%): 53.375, solving time (ms): 42.0, median approximation score: 0.42020365595817566]
[ 1584] BNT [score: 43904.44140625, median singleton score: 45.0821647644043, visited nodes (%): 40.16666793823242, solving time (ms): 32021.0, median approximation score: 0.0]
[ 1584] CTS [score: 76370.421875, median singleton score: 35.23933792114258, visited nodes (%): 87.41666412353516, solving time (ms): 664.0, median approximation score: 0.9666666984558105]
[ 1584] ANT-e [score: 75636.8046875, median singleton score: 27.3724365234375, visited nodes (%): 98.0, solving time (ms): 10865.0, median approximation score: 0.0]
[ 1585] EDF [score: 25887.07421875, median singleton score: 18.720680236816406, visited nodes (%): 55.583335876464844, solving time (ms): 43.0, median approximation score: 0.6296296119689941]
[ 1585] BNT [score: 37251.5625, median singleton score: 34.16611099243164, visited nodes (%): 45.375, solving time (ms): 35902.0, median approximation score: 0.0]
[ 1585] CTS [score: 62369.2109375, median singleton score: 25.76144790649414, visited nodes (%): 97.91667175292969, solving time (ms): 467.0, median approximation score: 0.9583333134651184]
[ 1585] ANT-e [score: 59299.4375, median singleton score: 22.64406967163086, visited nodes (%): 98.875, solving time (ms): 11277.0, median approximation score: 0.0]
[ 1586] EDF [score: 24313.6484375, median singleton score: 19.826160430908203, visited nodes (%): 49.45833206176758, solving time (ms): 41.0, median approximation score: 0.0]
[ 1586] BNT [score: 43835.05859375, median singleton score: 47.742286682128906, visited nodes (%): 38.45833206176758, solving time (ms): 31804.0, median approximation score: 0.0]
[ 1586] CTS [score: 78477.1640625, median singleton score: 37.2463493347168, visited nodes (%): 85.54166412353516, solving time (ms): 631.0, median approximation score: 0.9677419662475586]
[ 1586] ANT-e [score: 79040.9609375, median singleton score: 27.632600784301758, visited nodes (%): 98.0, solving time (ms): 10112.0, median approximation score: 0.0]
[ 1587] EDF [score: 25493.716796875, median singleton score: 19.603513717651367, visited nodes (%): 51.625, solving time (ms): 41.0, median approximation score: 0.44827593863010406]
[ 1587] BNT [score: 40093.85546875, median singleton score: 43.124324798583984, visited nodes (%): 38.0, solving time (ms): 31568.0, median approximation score: 0.0]
[ 1587] CTS [score: 74898.109375, median singleton score: 31.686555862426758, visited nodes (%): 92.58333587646484, solving time (ms): 567.0, median approximation score: 0.9677419066429138]
[ 1587] ANT-e [score: 71569.46875, median singleton score: 25.70602798461914, visited nodes (%): 98.20832824707031, solving time (ms): 10068.0, median approximation score: 0.0]
[ 1588] EDF [score: 25084.974609375, median singleton score: 18.98426055908203, visited nodes (%): 52.625, solving time (ms): 41.0, median approximation score: 0.3611111640930176]
[ 1588] BNT [score: 46937.21875, median singleton score: 47.836360931396484, visited nodes (%): 40.04166793823242, solving time (ms): 32479.0, median approximation score: 0.0]
[ 1588] CTS [score: 81412.8515625, median singleton score: 39.17287826538086, visited nodes (%): 83.25, solving time (ms): 717.0, median approximation score: 0.9696969389915466]
[ 1588] ANT-e [score: 82187.0703125, median singleton score: 28.777101516723633, visited nodes (%): 98.33333587646484, solving time (ms): 11066.0, median approximation score: 0.0]
[ 1589] EDF [score: 25967.1796875, median singleton score: 18.264524459838867, visited nodes (%): 57.08333206176758, solving time (ms): 44.0, median approximation score: 0.6449579298496246]
[ 1589] BNT [score: 36069.1328125, median singleton score: 33.268089294433594, visited nodes (%): 44.20833206176758, solving time (ms): 34673.0, median approximation score: 0.0]
[ 1589] CTS [score: 60620.9609375, median singleton score: 24.586732864379883, visited nodes (%): 98.33333587646484, solving time (ms): 488.0, median approximation score: 0.95652174949646]
[ 1589] ANT-e [score: 57633.4765625, median singleton score: 21.6101016998291, visited nodes (%): 98.70832824707031, solving time (ms): 10979.0, median approximation score: 0.0]
[ 1590] EDF [score: 26946.16015625, median singleton score: 17.805084228515625, visited nodes (%): 60.875, solving time (ms): 46.0, median approximation score: 0.7083334028720856]
[ 1590] BNT [score: 34506.41015625, median singleton score: 30.073583602905273, visited nodes (%): 47.5, solving time (ms): 37585.0, median approximation score: 0.0]
[ 1590] CTS [score: 54342.91015625, median singleton score: 22.112455368041992, visited nodes (%): 97.66667175292969, solving time (ms): 510.0, median approximation score: 0.9500000476837158]
[ 1590] ANT-e [score: 52767.3203125, median singleton score: 19.79022979736328, visited nodes (%): 98.66667175292969, solving time (ms): 10841.0, median approximation score: 0.0]
[ 1591] EDF [score: 25985.001953125, median singleton score: 18.54839324951172, visited nodes (%): 56.0, solving time (ms): 43.0, median approximation score: 0.6333332359790802]
[ 1591] BNT [score: 36370.4609375, median singleton score: 33.04898452758789, visited nodes (%): 45.08333206176758, solving time (ms): 36078.0, median approximation score: 0.0]
[ 1591] CTS [score: 61364.5546875, median singleton score: 24.85809326171875, visited nodes (%): 99.25, solving time (ms): 472.0, median approximation score: 0.95652174949646]
[ 1591] ANT-e [score: 57638.07421875, median singleton score: 21.774736404418945, visited nodes (%): 98.625, solving time (ms): 12431.0, median approximation score: 0.0]
[ 1592] EDF [score: 25587.744140625, median singleton score: 18.843536376953125, visited nodes (%): 54.16666793823242, solving time (ms): 42.0, median approximation score: 0.4166666269302368]
[ 1592] BNT [score: 43361.2734375, median singleton score: 43.53190994262695, visited nodes (%): 40.875, solving time (ms): 32776.0, median approximation score: 0.0]
[ 1592] CTS [score: 78650.40625, median singleton score: 35.78572082519531, visited nodes (%): 88.95833587646484, solving time (ms): 572.0, median approximation score: 0.96875]
[ 1592] ANT-e [score: 74655.4375, median singleton score: 26.804479598999023, visited nodes (%): 98.29166412353516, solving time (ms): 10024.0, median approximation score: 0.0]
[ 1593] EDF [score: 25969.177734375, median singleton score: 17.76712989807129, visited nodes (%): 58.79166793823242, solving time (ms): 44.0, median approximation score: 0.7058822214603424]
[ 1593] BNT [score: 34305.26953125, median singleton score: 29.900156021118164, visited nodes (%): 47.666664123535156, solving time (ms): 37102.0, median approximation score: 0.0]
[ 1593] CTS [score: 55140.34375, median singleton score: 22.2899169921875, visited nodes (%): 98.875, solving time (ms): 579.0, median approximation score: 0.9523809552192688]
[ 1593] ANT-e [score: 52240.6640625, median singleton score: 20.322593688964844, visited nodes (%): 98.70832824707031, solving time (ms): 12040.0, median approximation score: 0.0]
[ 1594] EDF [score: 27305.205078125, median singleton score: 18.85909080505371, visited nodes (%): 57.625, solving time (ms): 45.0, median approximation score: 0.42307692766189575]
[ 1594] BNT [score: 44200.1328125, median singleton score: 44.964683532714844, visited nodes (%): 39.79166793823242, solving time (ms): 32253.0, median approximation score: 0.0]
[ 1594] CTS [score: 78699.7265625, median singleton score: 36.67174530029297, visited nodes (%): 86.08333587646484, solving time (ms): 662.0, median approximation score: 0.9677419364452362]
[ 1594] ANT-e [score: 76723.8046875, median singleton score: 26.63180160522461, visited nodes (%): 98.20832824707031, solving time (ms): 10102.0, median approximation score: 0.0]
[ 1595] EDF [score: 25549.6484375, median singleton score: 18.891721725463867, visited nodes (%): 55.5, solving time (ms): 43.0, median approximation score: 0.6666667461395264]
[ 1595] BNT [score: 34568.6953125, median singleton score: 30.627445220947266, visited nodes (%): 46.625, solving time (ms): 35797.0, median approximation score: 0.0]
[ 1595] CTS [score: 56214.0546875, median singleton score: 22.634897232055664, visited nodes (%): 99.625, solving time (ms): 512.0, median approximation score: 0.9500000476837158]
[ 1595] ANT-e [score: 54290.765625, median singleton score: 21.128507614135742, visited nodes (%): 98.70832824707031, solving time (ms): 12624.0, median approximation score: 0.0]
[ 1596] EDF [score: 27467.591796875, median singleton score: 17.808269500732422, visited nodes (%): 61.5, solving time (ms): 46.0, median approximation score: 0.5714285373687744]
[ 1596] BNT [score: 39351.7109375, median singleton score: 36.69742965698242, visited nodes (%): 45.708335876464844, solving time (ms): 35158.0, median approximation score: 0.0]
[ 1596] CTS [score: 67090.109375, median singleton score: 27.52054214477539, visited nodes (%): 97.04166412353516, solving time (ms): 394.0, median approximation score: 0.9615384936332703]
[ 1596] ANT-e [score: 61951.5234375, median singleton score: 22.44628143310547, visited nodes (%): 98.70832824707031, solving time (ms): 10176.0, median approximation score: 0.0]
[ 1597] EDF [score: 25983.111328125, median singleton score: 17.145875930786133, visited nodes (%): 59.875, solving time (ms): 45.0, median approximation score: 0.5491935908794403]
[ 1597] BNT [score: 38940.1875, median singleton score: 33.944122314453125, visited nodes (%): 45.54166793823242, solving time (ms): 35958.0, median approximation score: 0.0]
[ 1597] CTS [score: 68543.625, median singleton score: 27.82735824584961, visited nodes (%): 97.95833587646484, solving time (ms): 503.0, median approximation score: 0.9629629850387573]
[ 1597] ANT-e [score: 61943.90234375, median singleton score: 22.52358627319336, visited nodes (%): 98.83333587646484, solving time (ms): 10735.0, median approximation score: 0.0]
[ 1598] EDF [score: 25912.45703125, median singleton score: 19.006010055541992, visited nodes (%): 54.91666793823242, solving time (ms): 43.0, median approximation score: 0.4054052531719208]
[ 1598] BNT [score: 45821.5546875, median singleton score: 48.32636642456055, visited nodes (%): 39.79166793823242, solving time (ms): 32747.0, median approximation score: 0.0]
[ 1598] CTS [score: 77798.5546875, median singleton score: 37.54890823364258, visited nodes (%): 83.41666412353516, solving time (ms): 699.0, median approximation score: 0.9677419662475586]
[ 1598] ANT-e [score: 79062.65625, median singleton score: 27.163135528564453, visited nodes (%): 98.375, solving time (ms): 10255.0, median approximation score: 0.0]
[ 1599] EDF [score: 25934.009765625, median singleton score: 19.0384521484375, visited nodes (%): 54.541664123535156, solving time (ms): 43.0, median approximation score: 0.5370879173278809]
[ 1599] BNT [score: 37888.0546875, median singleton score: 36.67999267578125, visited nodes (%): 42.25, solving time (ms): 34036.0, median approximation score: 0.0]
[ 1599] CTS [score: 68105.3828125, median singleton score: 27.866168975830078, visited nodes (%): 97.125, solving time (ms): 430.0, median approximation score: 0.9629629850387573]
[ 1599] ANT-e [score: 62906.28515625, median singleton score: 22.83000373840332, visited nodes (%): 99.0, solving time (ms): 10417.0, median approximation score: 0.0]
[ 1600] EDF [score: 26132.59375, median singleton score: 18.433704376220703, visited nodes (%): 56.958335876464844, solving time (ms): 44.0, median approximation score: 0.5000001192092896]
[ 1600] BNT [score: 41607.41015625, median singleton score: 39.2385368347168, visited nodes (%): 43.16666793823242, solving time (ms): 34562.0, median approximation score: 0.0]
[ 1600] CTS [score: 69534.8515625, median singleton score: 30.54963493347168, visited nodes (%): 90.66667175292969, solving time (ms): 547.0, median approximation score: 0.964285671710968]
[ 1600] ANT-e [score: 67930.109375, median singleton score: 24.459213256835938, visited nodes (%): 98.79166412353516, solving time (ms): 126404.0, median approximation score: 0.0]

LINEAR_PERTURBED-16.0 EDF [score: 26071.2725 +- [367.2041 102.0947], median singleton score: 18.3448 +- [0.3758 0.3963], visited nodes (%): 56.9167 +- [2.1250 1.4167], solving time (ms): 44.0000 +- [1.0000 1.0000], median approximation score: 0.5394 +- [0.0797 0.0545]]
LINEAR_PERTURBED-16.0 BNT [score: 39456.5625 +- [2150.8477 1591.0391], median singleton score: 37.0617 +- [2.7930 3.5599], visited nodes (%): 44.0625 +- [1.6458 1.8542], solving time (ms): 34650.0000 +- [1041.0000 677.0000], median approximation score: 0.0000 +- [0.0000 0.0000]]
