Job name        : synthetic-uc_ndcs
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [UC_NDCS]
[Benchmark] session started

[    1] EDF [score: 4866.22216796875, median singleton score: 30.816852569580078, visited nodes (%): 98.66667175292969, solving time (ms): 76.0, median approximation score: 0.5662278831005096]
UC_NDCS-15.0 CTS [score: 65314.9785 +- [7765.1230 10381.6348], median singleton score: 74.0983 +- [18.1030 15.2286], visited nodes (%): 34.8222 +- [18.8667 9.6667], solving time (ms): 3336.0000 +- [1583.0000 1212.0000], median approximation score: 0.0000 +- [0.7884 0.0000]]
UC_NDCS-15.0 ANT-e [score: 143726.8828 +- [27524.9766 20848.9766], median singleton score: 48.4630 +- [14.8747 7.3024], visited nodes (%): 95.6667 +- [1.3111 1.9333], solving time (ms): 10950.5000 +- [297.5000 233.5000]]

[ 1501] EDF [score: 18234.349609375, median singleton score: 33.04295349121094, visited nodes (%): 21.875, solving time (ms): 137.0, median approximation score: 0.0]
[ 1501] BNT [score: 107459.859375, median singleton score: 607.1419067382812, visited nodes (%): 8.916666030883789, solving time (ms): 30466.0, median approximation score: 0.0]
[ 1501] CTS [score: 11177.04296875, median singleton score: 217.44515991210938, visited nodes (%): 1.9166667461395264, solving time (ms): 9807.0, median approximation score: 0.0]
[ 1501] ANT-e [score: 231423.75, median singleton score: 42.267093658447266, visited nodes (%): 59.500003814697266, solving time (ms): 11021.0, median approximation score: 0.0]
[ 1502] EDF [score: 19387.88671875, median singleton score: 29.547597885131836, visited nodes (%): 26.458332061767578, solving time (ms): 146.0, median approximation score: 0.0]
[ 1502] BNT [score: 40007.05078125, median singleton score: 84.37102508544922, visited nodes (%): 20.04166603088379, solving time (ms): 51746.0, median approximation score: 0.0]
[ 1502] CTS [score: 77118.8984375, median singleton score: 37.53830337524414, visited nodes (%): 80.125, solving time (ms): 832.0, median approximation score: 0.9431266188621521]
[ 1502] ANT-e [score: 91907.9296875, median singleton score: 34.85000228881836, visited nodes (%): 98.33333587646484, solving time (ms): 11651.0, median approximation score: 0.0]
[ 1503] EDF [score: 19448.3828125, median singleton score: 30.572736740112305, visited nodes (%): 25.583332061767578, solving time (ms): 149.0, median approximation score: 0.0]
[ 1503] BNT [score: 61306.06640625, median singleton score: 113.21785736083984, visited nodes (%): 22.75, solving time (ms): 59853.0, median approximation score: 0.0]
[ 1503] CTS [score: 69265.5859375, median singleton score: 64.86351013183594, visited nodes (%): 40.04166793823242, solving time (ms): 3429.0, median approximation score: 0.0]
[ 1503] ANT-e [score: 146507.875, median singleton score: 48.827491760253906, visited nodes (%): 95.83332824707031, solving time (ms): 10823.0, median approximation score: 0.0]
[ 1504] EDF [score: 19289.916015625, median singleton score: 30.26359748840332, visited nodes (%): 25.5, solving time (ms): 140.0, median approximation score: 0.0]
[ 1504] BNT [score: 76374.1953125, median singleton score: 205.47381591796875, visited nodes (%): 16.875, solving time (ms): 47119.0, median approximation score: 0.0]
[ 1504] CTS [score: 48566.0703125, median singleton score: 111.1008529663086, visited nodes (%): 16.541667938232422, solving time (ms): 7104.0, median approximation score: 0.0]
[ 1504] ANT-e [score: 240349.953125, median singleton score: 91.6906967163086, visited nodes (%): 91.95832824707031, solving time (ms): 14393.0, median approximation score: 0.0]
[ 1505] EDF [score: 20355.4375, median singleton score: 30.206907272338867, visited nodes (%): 26.916667938232422, solving time (ms): 151.0, median approximation score: 0.0]
[ 1505] BNT [score: 42662.87890625, median singleton score: 73.20551300048828, visited nodes (%): 25.29166603088379, solving time (ms): 70083.0, median approximation score: 0.0]
[ 1505] CTS [score: 81782.546875, median singleton score: 42.883628845214844, visited nodes (%): 75.29167175292969, solving time (ms): 1040.0, median approximation score: 0.9615384936332703]
[ 1505] ANT-e [score: 97968.5234375, median singleton score: 36.7813720703125, visited nodes (%): 98.5, solving time (ms): 11431.0, median approximation score: 0.0]
[ 1506] EDF [score: 19580.08984375, median singleton score: 33.79888916015625, visited nodes (%): 23.54166603088379, solving time (ms): 145.0, median approximation score: 0.0]
[ 1506] BNT [score: 86101.296875, median singleton score: 285.3724060058594, visited nodes (%): 14.333333015441895, solving time (ms): 42933.0, median approximation score: 0.0]
[ 1506] CTS [score: 25561.0390625, median singleton score: 99.46844482421875, visited nodes (%): 9.291666984558105, solving time (ms): 8466.0, median approximation score: 0.0]
[ 1506] ANT-e [score: 262337.90625, median singleton score: 98.06721496582031, visited nodes (%): 89.0, solving time (ms): 11379.0, median approximation score: 0.0]
[ 1507] EDF [score: 18843.201171875, median singleton score: 31.984241485595703, visited nodes (%): 23.66666603088379, solving time (ms): 140.0, median approximation score: 0.0]
[ 1507] BNT [score: 119631.8515625, median singleton score: 772.699462890625, visited nodes (%): 6.6666669845581055, solving time (ms): 19789.0, median approximation score: 0.0]
[ 1507] CTS [score: 0.0, median singleton score: 0.0, visited nodes (%): 0.0, solving time (ms): 23.0, median approximation score: 0.0]
[ 1507] ANT-e [score: 65776.0390625, median singleton score: 31.394508361816406, visited nodes (%): 40.25, solving time (ms): 11953.0, median approximation score: 0.0]
[ 1508] EDF [score: 19844.63671875, median singleton score: 31.115921020507812, visited nodes (%): 25.66666603088379, solving time (ms): 145.0, median approximation score: 0.0]
[ 1508] BNT [score: 41663.5625, median singleton score: 76.02941131591797, visited nodes (%): 23.875, solving time (ms): 65798.0, median approximation score: 0.0]
[ 1508] CTS [score: 79881.859375, median singleton score: 40.10152816772461, visited nodes (%): 77.08332824707031, solving time (ms): 937.0, median approximation score: 0.9506097733974457]
[ 1508] ANT-e [score: 95769.5859375, median singleton score: 35.98280334472656, visited nodes (%): 97.33333587646484, solving time (ms): 11577.0, median approximation score: 0.0]
[ 1509] EDF [score: 18336.97265625, median singleton score: 36.178131103515625, visited nodes (%): 20.25, solving time (ms): 145.0, median approximation score: 0.0]
[ 1509] BNT [score: 47141.3359375, median singleton score: 193.22052001953125, visited nodes (%): 10.791666984558105, solving time (ms): 39749.0, median approximation score: 0.0]
[ 1509] CTS [score: 70455.7890625, median singleton score: 68.23499298095703, visited nodes (%): 39.625, solving time (ms): 3502.0, median approximation score: 0.0]
[ 1509] ANT-e [score: 160815.375, median singleton score: 53.592445373535156, visited nodes (%): 95.5, solving time (ms): 11991.0, median approximation score: 0.0]
[ 1510] EDF [score: 18592.08203125, median singleton score: 33.782344818115234, visited nodes (%): 22.208332061767578, solving time (ms): 139.0, median approximation score: 0.0]
[ 1510] BNT [score: 94711.0546875, median singleton score: 319.7184143066406, visited nodes (%): 12.958333015441895, solving time (ms): 40087.0, median approximation score: 0.0]
[ 1510] CTS [score: 22880.302734375, median singleton score: 143.689453125, visited nodes (%): 5.458333492279053, solving time (ms): 9485.0, median approximation score: 0.0]
[ 1510] ANT-e [score: 288078.0, median singleton score: 107.42517852783203, visited nodes (%): 81.66666412353516, solving time (ms): 11882.0, median approximation score: 0.0]
[ 1511] EDF [score: 19326.04296875, median singleton score: 28.66704559326172, visited nodes (%): 26.791667938232422, solving time (ms): 143.0, median approximation score: 0.0]
[ 1511] BNT [score: 65252.5625, median singleton score: 140.65220642089844, visited nodes (%): 20.16666603088379, solving time (ms): 55531.0, median approximation score: 0.0]
[ 1511] CTS [score: 62714.953125, median singleton score: 87.66667175292969, visited nodes (%): 27.541667938232422, solving time (ms): 4499.0, median approximation score: 0.0]
[ 1511] ANT-e [score: 174339.921875, median singleton score: 60.624019622802734, visited nodes (%): 94.45833587646484, solving time (ms): 11418.0, median approximation score: 0.0]
[ 1512] EDF [score: 18000.685546875, median singleton score: 34.806427001953125, visited nodes (%): 21.20833396911621, solving time (ms): 139.0, median approximation score: 0.0]
[ 1512] BNT [score: 85922.25, median singleton score: 264.1234130859375, visited nodes (%): 15.375, solving time (ms): 48755.0, median approximation score: 0.0]
[ 1512] CTS [score: 40056.546875, median singleton score: 112.30596160888672, visited nodes (%): 13.124999046325684, solving time (ms): 6135.0, median approximation score: 0.0]
[ 1512] ANT-e [score: 250210.21875, median singleton score: 96.77925872802734, visited nodes (%): 89.75, solving time (ms): 11864.0, median approximation score: 0.0]
[ 1513] EDF [score: 18709.455078125, median singleton score: 32.618431091308594, visited nodes (%): 23.5, solving time (ms): 144.0, median approximation score: 0.0]
[ 1513] BNT [score: 65692.5859375, median singleton score: 164.2880859375, visited nodes (%): 18.75, solving time (ms): 57186.0, median approximation score: 0.0]
[ 1513] CTS [score: 59608.26171875, median singleton score: 82.20823669433594, visited nodes (%): 27.416667938232422, solving time (ms): 5414.0, median approximation score: 0.0]
[ 1513] ANT-e [score: 183601.1875, median singleton score: 64.26834106445312, visited nodes (%): 94.83333587646484, solving time (ms): 10867.0, median approximation score: 0.0]
[ 1514] EDF [score: 18812.263671875, median singleton score: 31.953876495361328, visited nodes (%): 23.29166603088379, solving time (ms): 143.0, median approximation score: 0.0]
[ 1514] BNT [score: 70797.375, median singleton score: 158.1673583984375, visited nodes (%): 20.20833396911621, solving time (ms): 55012.0, median approximation score: 0.0]
[ 1514] CTS [score: 64550.328125, median singleton score: 81.82823181152344, visited nodes (%): 29.875001907348633, solving time (ms): 3803.0, median approximation score: 0.0]
[ 1514] ANT-e [score: 180114.171875, median singleton score: 64.88087463378906, visited nodes (%): 94.91666412353516, solving time (ms): 13863.0, median approximation score: 0.0]
[ 1515] EDF [score: 19021.818359375, median singleton score: 33.6913948059082, visited nodes (%): 22.83333396911621, solving time (ms): 141.0, median approximation score: 0.0]
[ 1515] BNT [score: 114164.703125, median singleton score: 788.6365966796875, visited nodes (%): 6.291666507720947, solving time (ms): 19175.0, median approximation score: 0.0]
[ 1515] CTS [score: 0.0, median singleton score: 0.0, visited nodes (%): 0.0, solving time (ms): 22.0, median approximation score: 0.0]
[ 1515] ANT-e [score: 45485.33203125, median singleton score: 30.42597198486328, visited nodes (%): 38.04166793823242, solving time (ms): 12809.0, median approximation score: 0.0]
[ 1516] EDF [score: 19916.564453125, median singleton score: 29.17731475830078, visited nodes (%): 27.25, solving time (ms): 148.0, median approximation score: 0.0]
[ 1516] BNT [score: 57872.7109375, median singleton score: 109.5553207397461, visited nodes (%): 23.45833396911621, solving time (ms): 59543.0, median approximation score: 0.0]
[ 1516] CTS [score: 73782.515625, median singleton score: 57.613059997558594, visited nodes (%): 47.916664123535156, solving time (ms): 2838.0, median approximation score: 0.0]
[ 1516] ANT-e [score: 133408.4375, median singleton score: 46.4780158996582, visited nodes (%): 96.95833587646484, solving time (ms): 11320.0, median approximation score: 0.0]
[ 1517] EDF [score: 19644.12109375, median singleton score: 31.78843879699707, visited nodes (%): 24.70833396911621, solving time (ms): 147.0, median approximation score: 0.0]
[ 1517] BNT [score: 89314.890625, median singleton score: 279.590087890625, visited nodes (%): 14.541666030883789, solving time (ms): 44310.0, median approximation score: 0.0]
[ 1517] CTS [score: 32228.66796875, median singleton score: 127.2736587524414, visited nodes (%): 9.75, solving time (ms): 7121.0, median approximation score: 0.0]
[ 1517] ANT-e [score: 256458.09375, median singleton score: 93.38975524902344, visited nodes (%): 89.41666412353516, solving time (ms): 11289.0, median approximation score: 0.0]
[ 1518] EDF [score: 18044.98046875, median singleton score: 35.913570404052734, visited nodes (%): 19.791667938232422, solving time (ms): 140.0, median approximation score: 0.0]
[ 1518] BNT [score: 72878.5625, median singleton score: 209.77072143554688, visited nodes (%): 16.04166603088379, solving time (ms): 53137.0, median approximation score: 0.0]
[ 1518] CTS [score: 49229.43359375, median singleton score: 93.18751525878906, visited nodes (%): 19.541667938232422, solving time (ms): 6009.0, median approximation score: 0.0]
[ 1518] ANT-e [score: 218119.8125, median singleton score: 79.1932601928711, visited nodes (%): 93.0, solving time (ms): 11048.0, median approximation score: 0.0]
[ 1519] EDF [score: 18825.376953125, median singleton score: 31.44303321838379, visited nodes (%): 24.33333396911621, solving time (ms): 146.0, median approximation score: 0.0]
[ 1519] BNT [score: 28772.029296875, median singleton score: 61.378456115722656, visited nodes (%): 19.58333396911621, solving time (ms): 62417.0, median approximation score: 0.0]
[ 1519] CTS [score: 69483.3125, median singleton score: 28.16636848449707, visited nodes (%): 97.08333587646484, solving time (ms): 531.0, median approximation score: 0.9285714030265808]
[ 1519] ANT-e [score: 75440.28125, median singleton score: 29.86182403564453, visited nodes (%): 98.66667175292969, solving time (ms): 11731.0, median approximation score: 0.0]
[ 1520] EDF [score: 18500.53515625, median singleton score: 33.031982421875, visited nodes (%): 22.375, solving time (ms): 139.0, median approximation score: 0.0]
[ 1520] BNT [score: 63538.16015625, median singleton score: 172.6708984375, visited nodes (%): 17.125, solving time (ms): 51381.0, median approximation score: 0.0]
[ 1520] CTS [score: 62744.640625, median singleton score: 77.74613952636719, visited nodes (%): 30.375, solving time (ms): 4756.0, median approximation score: 0.0]
[ 1520] ANT-e [score: 182245.25, median singleton score: 64.16233825683594, visited nodes (%): 95.58332824707031, solving time (ms): 11439.0, median approximation score: 0.0]
[ 1521] EDF [score: 19024.041015625, median singleton score: 28.85228157043457, visited nodes (%): 26.499998092651367, solving time (ms): 143.0, median approximation score: 0.0]
[ 1521] BNT [score: 51115.08203125, median singleton score: 88.22116088867188, visited nodes (%): 24.75, solving time (ms): 63706.0, median approximation score: 0.0]
[ 1521] CTS [score: 77533.4453125, median singleton score: 53.86071014404297, visited nodes (%): 56.0, solving time (ms): 1946.0, median approximation score: 0.8421052992343903]
[ 1521] ANT-e [score: 120474.3359375, median singleton score: 42.307132720947266, visited nodes (%): 97.45833587646484, solving time (ms): 11175.0, median approximation score: 0.0]
[ 1522] EDF [score: 18535.193359375, median singleton score: 31.77631187438965, visited nodes (%): 23.54166603088379, solving time (ms): 142.0, median approximation score: 0.0]
[ 1522] BNT [score: 63077.4296875, median singleton score: 156.48257446289062, visited nodes (%): 19.29166603088379, solving time (ms): 59094.0, median approximation score: 0.0]
[ 1522] CTS [score: 65853.625, median singleton score: 74.07823944091797, visited nodes (%): 33.583335876464844, solving time (ms): 4180.0, median approximation score: 0.0]
[ 1522] ANT-e [score: 169430.71875, median singleton score: 60.24347686767578, visited nodes (%): 95.58332824707031, solving time (ms): 11754.0, median approximation score: 0.0]
[ 1523] EDF [score: 18681.677734375, median singleton score: 30.97440528869629, visited nodes (%): 24.125, solving time (ms): 143.0, median approximation score: 0.0]
[ 1523] BNT [score: 44169.3671875, median singleton score: 86.42304992675781, visited nodes (%): 22.04166603088379, solving time (ms): 63331.0, median approximation score: 0.0]
[ 1523] CTS [score: 80080.8125, median singleton score: 45.83378219604492, visited nodes (%): 68.375, solving time (ms): 1256.0, median approximation score: 0.9194594025611877]
[ 1523] ANT-e [score: 107582.9921875, median singleton score: 40.27949905395508, visited nodes (%): 98.08333587646484, solving time (ms): 11588.0, median approximation score: 0.0]
[ 1524] EDF [score: 18603.14453125, median singleton score: 32.639442443847656, visited nodes (%): 22.625, solving time (ms): 142.0, median approximation score: 0.0]
[ 1524] BNT [score: 40063.66796875, median singleton score: 103.44925689697266, visited nodes (%): 16.45833396911621, solving time (ms): 51692.0, median approximation score: 0.0]
[ 1524] CTS [score: 78310.1328125, median singleton score: 37.18292999267578, visited nodes (%): 81.91666412353516, solving time (ms): 782.0, median approximation score: 0.9411764740943909]
[ 1524] ANT-e [score: 94736.90625, median singleton score: 36.21413040161133, visited nodes (%): 98.25, solving time (ms): 11922.0, median approximation score: 0.0]
[ 1525] EDF [score: 20021.201171875, median singleton score: 26.76874542236328, visited nodes (%): 30.33333396911621, solving time (ms): 150.0, median approximation score: 0.0]
[ 1525] BNT [score: 36350.46484375, median singleton score: 57.04185485839844, visited nodes (%): 26.666667938232422, solving time (ms): 64338.0, median approximation score: 0.0]
[ 1525] CTS [score: 73891.6328125, median singleton score: 32.36727523803711, visited nodes (%): 90.54166412353516, solving time (ms): 582.0, median approximation score: 1.0]
[ 1525] ANT-e [score: 79311.1953125, median singleton score: 30.805150985717773, visited nodes (%): 98.20832824707031, solving time (ms): 11097.0, median approximation score: 0.0]
[ 1526] EDF [score: 18874.736328125, median singleton score: 33.94776153564453, visited nodes (%): 22.5, solving time (ms): 143.0, median approximation score: 0.0]
[ 1526] BNT [score: 65747.8203125, median singleton score: 164.20913696289062, visited nodes (%): 18.08333396911621, solving time (ms): 55832.0, median approximation score: 0.0]
[ 1526] CTS [score: 66587.8046875, median singleton score: 84.85055541992188, visited nodes (%): 30.041667938232422, solving time (ms): 4459.0, median approximation score: 0.0]
[ 1526] ANT-e [score: 186359.765625, median singleton score: 67.1103286743164, visited nodes (%): 94.95833587646484, solving time (ms): 11849.0, median approximation score: 0.0]
[ 1527] EDF [score: 18226.6796875, median singleton score: 30.460071563720703, visited nodes (%): 24.33333396911621, solving time (ms): 142.0, median approximation score: 0.0]
[ 1527] BNT [score: 56308.3359375, median singleton score: 101.97382354736328, visited nodes (%): 24.291667938232422, solving time (ms): 60931.0, median approximation score: 0.0]
[ 1527] CTS [score: 79711.6875, median singleton score: 56.90069580078125, visited nodes (%): 55.125, solving time (ms): 1743.0, median approximation score: 0.8362144529819489]
[ 1527] ANT-e [score: 125199.515625, median singleton score: 44.15884780883789, visited nodes (%): 97.08333587646484, solving time (ms): 11242.0, median approximation score: 0.0]
[ 1528] EDF [score: 19598.373046875, median singleton score: 29.748817443847656, visited nodes (%): 26.458332061767578, solving time (ms): 145.0, median approximation score: 0.0]
[ 1528] BNT [score: 42598.95703125, median singleton score: 69.1200942993164, visited nodes (%): 26.16666603088379, solving time (ms): 68849.0, median approximation score: 0.0]
[ 1528] CTS [score: 81679.7734375, median singleton score: 38.718505859375, visited nodes (%): 82.25, solving time (ms): 952.0, median approximation score: 0.972597599029541]
[ 1528] ANT-e [score: 91238.140625, median singleton score: 34.39474105834961, visited nodes (%): 97.54166412353516, solving time (ms): 14115.0, median approximation score: 0.0]
[ 1529] EDF [score: 18986.849609375, median singleton score: 31.12798500061035, visited nodes (%): 24.0, solving time (ms): 139.0, median approximation score: 0.0]
[ 1529] BNT [score: 109902.9921875, median singleton score: 657.5512084960938, visited nodes (%): 8.833333015441895, solving time (ms): 27065.0, median approximation score: 0.0]
[ 1529] CTS [score: 10109.263671875, median singleton score: 231.46604919433594, visited nodes (%): 1.625, solving time (ms): 10422.0, median approximation score: 0.0]
[ 1529] ANT-e [score: 229491.796875, median singleton score: 39.57435607910156, visited nodes (%): 58.875, solving time (ms): 12109.0, median approximation score: 0.0]
[ 1530] EDF [score: 20313.634765625, median singleton score: 28.60622787475586, visited nodes (%): 28.875, solving time (ms): 153.0, median approximation score: 0.0]
[ 1530] BNT [score: 38893.375, median singleton score: 61.55062484741211, visited nodes (%): 25.91666603088379, solving time (ms): 68424.0, median approximation score: 0.0]
[ 1530] CTS [score: 75833.4140625, median singleton score: 35.68265914916992, visited nodes (%): 82.16666412353516, solving time (ms): 843.0, median approximation score: 0.9682459831237793]
[ 1530] ANT-e [score: 87409.859375, median singleton score: 33.543643951416016, visited nodes (%): 98.0, solving time (ms): 12108.0, median approximation score: 0.0]
[ 1531] EDF [score: 18332.0703125, median singleton score: 35.42144012451172, visited nodes (%): 20.875, solving time (ms): 137.0, median approximation score: 0.0]
[ 1531] BNT [score: 93536.640625, median singleton score: 300.1278076171875, visited nodes (%): 13.583333969116211, solving time (ms): 42122.0, median approximation score: 0.0]
[ 1531] CTS [score: 34006.21484375, median singleton score: 136.82025146484375, visited nodes (%): 9.541666030883789, solving time (ms): 8137.0, median approximation score: 0.0]
[ 1531] ANT-e [score: 266833.40625, median singleton score: 107.30310821533203, visited nodes (%): 86.0, solving time (ms): 10930.0, median approximation score: 0.0]
[ 1532] EDF [score: 19227.33203125, median singleton score: 28.264366149902344, visited nodes (%): 26.499998092651367, solving time (ms): 146.0, median approximation score: 0.0]
[ 1532] BNT [score: 56682.05859375, median singleton score: 103.7806167602539, visited nodes (%): 23.25, solving time (ms): 59403.0, median approximation score: 0.0]
[ 1532] CTS [score: 71230.921875, median singleton score: 63.80131912231445, visited nodes (%): 43.79166793823242, solving time (ms): 3292.0, median approximation score: 0.0]
[ 1532] ANT-e [score: 138857.421875, median singleton score: 49.89075469970703, visited nodes (%): 96.08332824707031, solving time (ms): 13561.0, median approximation score: 0.0]
[ 1533] EDF [score: 19134.310546875, median singleton score: 29.27271842956543, visited nodes (%): 26.41666603088379, solving time (ms): 152.0, median approximation score: 0.0]
[ 1533] BNT [score: 28945.31640625, median singleton score: 71.17355346679688, visited nodes (%): 16.375, solving time (ms): 49945.0, median approximation score: 0.0]
[ 1533] CTS [score: 71839.6015625, median singleton score: 30.111543655395508, visited nodes (%): 95.29167175292969, solving time (ms): 652.0, median approximation score: 0.9459459483623505]
[ 1533] ANT-e [score: 76430.8359375, median singleton score: 30.460895538330078, visited nodes (%): 98.0, solving time (ms): 12474.0, median approximation score: 0.0]
[ 1534] EDF [score: 17800.73046875, median singleton score: 34.6710205078125, visited nodes (%): 20.29166603088379, solving time (ms): 138.0, median approximation score: 0.0]
[ 1534] BNT [score: 56493.7265625, median singleton score: 116.00454711914062, visited nodes (%): 6.6666669845581055, solving time (ms): 22292.0, median approximation score: 0.0]
[ 1534] CTS [score: 78259.3515625, median singleton score: 65.1002426147461, visited nodes (%): 47.125, solving time (ms): 2626.0, median approximation score: 0.0]
[ 1534] ANT-e [score: 158737.609375, median singleton score: 49.89447784423828, visited nodes (%): 96.16666412353516, solving time (ms): 11264.0, median approximation score: 0.0]
[ 1535] EDF [score: 18058.0, median singleton score: 33.640045166015625, visited nodes (%): 21.541667938232422, solving time (ms): 138.0, median approximation score: 0.0]
[ 1535] BNT [score: 70760.0234375, median singleton score: 204.2157745361328, visited nodes (%): 15.666666984558105, solving time (ms): 45700.0, median approximation score: 0.0]
[ 1535] CTS [score: 50189.41015625, median singleton score: 87.585205078125, visited nodes (%): 21.166667938232422, solving time (ms): 6483.0, median approximation score: 0.0]
[ 1535] ANT-e [score: 207747.625, median singleton score: 74.28106689453125, visited nodes (%): 94.0, solving time (ms): 10794.0, median approximation score: 0.0]
[ 1536] EDF [score: 18864.240234375, median singleton score: 33.66199493408203, visited nodes (%): 22.666667938232422, solving time (ms): 145.0, median approximation score: 0.0]
[ 1536] BNT [score: 44437.76171875, median singleton score: 83.36875915527344, visited nodes (%): 22.75, solving time (ms): 70883.0, median approximation score: 0.0]
[ 1536] CTS [score: 81021.2421875, median singleton score: 46.704139709472656, visited nodes (%): 67.625, solving time (ms): 1349.0, median approximation score: 0.9333332479000092]
[ 1536] ANT-e [score: 109376.390625, median singleton score: 40.361576080322266, visited nodes (%): 97.20833587646484, solving time (ms): 11955.0, median approximation score: 0.0]
[ 1537] EDF [score: 18917.208984375, median singleton score: 29.112668991088867, visited nodes (%): 25.583332061767578, solving time (ms): 144.0, median approximation score: 0.0]
[ 1537] BNT [score: 52187.58203125, median singleton score: 176.0401611328125, visited nodes (%): 13.500000953674316, solving time (ms): 37691.0, median approximation score: 0.0]
[ 1537] CTS [score: 69295.3125, median singleton score: 68.35885620117188, visited nodes (%): 38.25, solving time (ms): 3460.0, median approximation score: 0.0]
[ 1537] ANT-e [score: 158922.671875, median singleton score: 54.51185607910156, visited nodes (%): 96.20833587646484, solving time (ms): 12054.0, median approximation score: 0.0]
[ 1538] EDF [score: 19527.775390625, median singleton score: 29.000484466552734, visited nodes (%): 26.41666603088379, solving time (ms): 149.0, median approximation score: 0.0]
[ 1538] BNT [score: 94409.390625, median singleton score: 312.4119873046875, visited nodes (%): 13.041666030883789, solving time (ms): 39185.0, median approximation score: 0.0]
[ 1538] CTS [score: 23158.62109375, median singleton score: 159.6999053955078, visited nodes (%): 5.25, solving time (ms): 9810.0, median approximation score: 0.0]
[ 1538] ANT-e [score: 292768.15625, median singleton score: 122.88300323486328, visited nodes (%): 78.66667175292969, solving time (ms): 14873.0, median approximation score: 0.0]
[ 1539] EDF [score: 19581.298828125, median singleton score: 31.05878448486328, visited nodes (%): 25.54166603088379, solving time (ms): 147.0, median approximation score: 0.0]
[ 1539] BNT [score: 35339.3046875, median singleton score: 90.36624145507812, visited nodes (%): 16.75, solving time (ms): 47760.0, median approximation score: 0.0]
[ 1539] CTS [score: 83593.1328125, median singleton score: 41.83848190307617, visited nodes (%): 78.20833587646484, solving time (ms): 986.0, median approximation score: 0.95652174949646]
[ 1539] ANT-e [score: 100397.6171875, median singleton score: 36.468231201171875, visited nodes (%): 98.45832824707031, solving time (ms): 11963.0, median approximation score: 0.0]
[ 1540] EDF [score: 18516.994140625, median singleton score: 35.279998779296875, visited nodes (%): 20.875, solving time (ms): 139.0, median approximation score: 0.0]
[ 1540] BNT [score: 57488.640625, median singleton score: 266.302490234375, visited nodes (%): 7.708333492279053, solving time (ms): 24775.0, median approximation score: 0.0]
[ 1540] CTS [score: 56211.953125, median singleton score: 93.84074401855469, visited nodes (%): 22.95833396911621, solving time (ms): 6017.0, median approximation score: 0.0]
[ 1540] ANT-e [score: 212321.0625, median singleton score: 74.70347595214844, visited nodes (%): 93.95833587646484, solving time (ms): 13448.0, median approximation score: 0.0]
[ 1541] EDF [score: 18538.919921875, median singleton score: 33.377723693847656, visited nodes (%): 22.375, solving time (ms): 145.0, median approximation score: 0.0]
[ 1541] BNT [score: 46910.35546875, median singleton score: 151.9238739013672, visited nodes (%): 13.124999046325684, solving time (ms): 40507.0, median approximation score: 0.0]
[ 1541] CTS [score: 77206.0859375, median singleton score: 47.25191879272461, visited nodes (%): 63.166664123535156, solving time (ms): 1547.0, median approximation score: 0.882352888584137]
[ 1541] ANT-e [score: 117361.546875, median singleton score: 40.712337493896484, visited nodes (%): 97.875, solving time (ms): 13037.0, median approximation score: 0.0]
[ 1542] EDF [score: 20463.77734375, median singleton score: 29.43351936340332, visited nodes (%): 27.75, solving time (ms): 153.0, median approximation score: 0.0]
[ 1542] BNT [score: 43862.140625, median singleton score: 134.81871032714844, visited nodes (%): 13.833333969116211, solving time (ms): 39016.0, median approximation score: 0.0]
[ 1542] CTS [score: 73040.4609375, median singleton score: 30.21734046936035, visited nodes (%): 93.95833587646484, solving time (ms): 561.0, median approximation score: 0.9444444179534912]
[ 1542] ANT-e [score: 80394.0859375, median singleton score: 30.124324798583984, visited nodes (%): 98.04166412353516, solving time (ms): 11896.0, median approximation score: 0.0]
[ 1543] EDF [score: 18254.7421875, median singleton score: 29.831966400146484, visited nodes (%): 24.125, solving time (ms): 144.0, median approximation score: 0.0]
[ 1543] BNT [score: 71061.2578125, median singleton score: 182.561279296875, visited nodes (%): 18.416667938232422, solving time (ms): 53985.0, median approximation score: 0.0]
[ 1543] CTS [score: 50887.796875, median singleton score: 86.71271514892578, visited nodes (%): 21.541667938232422, solving time (ms): 5900.0, median approximation score: 0.0]
[ 1543] ANT-e [score: 196588.5, median singleton score: 71.5367202758789, visited nodes (%): 93.625, solving time (ms): 11103.0, median approximation score: 0.0]
[ 1544] EDF [score: 18552.71875, median singleton score: 33.29060363769531, visited nodes (%): 22.41666603088379, solving time (ms): 136.0, median approximation score: 0.0]
[ 1544] BNT [score: 97457.953125, median singleton score: 674.9354248046875, visited nodes (%): 6.541666507720947, solving time (ms): 25925.0, median approximation score: 0.0]
[ 1544] CTS [score: 0.0, median singleton score: 0.0, visited nodes (%): 0.0, solving time (ms): 23.0, median approximation score: 0.0]
[ 1544] ANT-e [score: 26235.728515625, median singleton score: 29.539546966552734, visited nodes (%): 34.79166793823242, solving time (ms): 11919.0, median approximation score: 0.0]
