Job name        : synthetic-superadditive
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 150
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [SUPERADDITIVE]
[Benchmark] session started

[    1] EDF [score: 3619.208740234375, median singleton score: 23.4786376953125, visited nodes (%): 100.0, solving time (ms): 23.0, median approximation score: 0.6875000298023224]
[ 1635] ANT-e [score: 93611.7265625, median singleton score: 31.26829719543457, visited nodes (%): 98.1568603515625, solving time (ms): 12463.0, median approximation score: 0.0]
[ 1636] EDF [score: 23999.267578125, median singleton score: 22.768184661865234, visited nodes (%): 39.80392074584961, solving time (ms): 37.0, median approximation score: 0.0]
[ 1636] BNT [score: 45142.9140625, median singleton score: 55.99087142944336, visited nodes (%): 31.21568489074707, solving time (ms): 30575.0, median approximation score: 0.0]
[ 1636] CTS [score: 78402.7421875, median singleton score: 40.3161506652832, visited nodes (%): 72.4313735961914, solving time (ms): 1388.0, median approximation score: 0.9655172228813171]
[ 1636] ANT-e [score: 93624.3046875, median singleton score: 31.88306427001953, visited nodes (%): 97.64705657958984, solving time (ms): 14307.0, median approximation score: 0.0]
[ 1637] EDF [score: 23824.58203125, median singleton score: 22.816186904907227, visited nodes (%): 39.25490188598633, solving time (ms): 37.0, median approximation score: 0.0]
[ 1637] BNT [score: 45718.7734375, median singleton score: 60.2196159362793, visited nodes (%): 31.45098114013672, solving time (ms): 30241.0, median approximation score: 0.0]
[ 1637] CTS [score: 83301.3359375, median singleton score: 40.88986587524414, visited nodes (%): 75.686279296875, solving time (ms): 1047.0, median approximation score: 0.96875]
[ 1637] ANT-e [score: 93406.5859375, median singleton score: 31.36554718017578, visited nodes (%): 97.84313201904297, solving time (ms): 11118.0, median approximation score: 0.0]
[ 1638] EDF [score: 23726.857421875, median singleton score: 22.852720260620117, visited nodes (%): 39.29411697387695, solving time (ms): 37.0, median approximation score: 0.0]
[ 1638] BNT [score: 45263.3984375, median singleton score: 57.55184555053711, visited nodes (%): 31.568628311157227, solving time (ms): 31019.0, median approximation score: 0.0]
[ 1638] CTS [score: 78306.765625, median singleton score: 39.42125701904297, visited nodes (%): 72.47058868408203, solving time (ms): 1149.0, median approximation score: 0.9642857313156128]
[ 1638] ANT-e [score: 93621.953125, median singleton score: 31.75263023376465, visited nodes (%): 97.60784149169922, solving time (ms): 12465.0, median approximation score: 0.0]
[ 1639] EDF [score: 23263.88671875, median singleton score: 23.215213775634766, visited nodes (%): 38.313724517822266, solving time (ms): 36.0, median approximation score: 0.0]
[ 1639] BNT [score: 46919.8984375, median singleton score: 59.10709762573242, visited nodes (%): 31.921567916870117, solving time (ms): 30856.0, median approximation score: 0.0]
[ 1639] CTS [score: 74527.9375, median singleton score: 39.45567321777344, visited nodes (%): 69.13726043701172, solving time (ms): 1082.0, median approximation score: 0.9615384936332703]
[ 1639] ANT-e [score: 95303.953125, median singleton score: 31.63166046142578, visited nodes (%): 98.19607543945312, solving time (ms): 12832.0, median approximation score: 0.0]
[ 1640] EDF [score: 22849.255859375, median singleton score: 22.194580078125, visited nodes (%): 38.6274528503418, solving time (ms): 36.0, median approximation score: 0.0]
[ 1640] BNT [score: 47160.7578125, median singleton score: 58.17146301269531, visited nodes (%): 32.509803771972656, solving time (ms): 31890.0, median approximation score: 0.0]
[ 1640] CTS [score: 79719.53125, median singleton score: 40.26020050048828, visited nodes (%): 74.23529815673828, solving time (ms): 1015.0, median approximation score: 0.9655172824859619]
[ 1640] ANT-e [score: 93676.171875, median singleton score: 31.38862419128418, visited nodes (%): 97.96078491210938, solving time (ms): 12338.0, median approximation score: 0.0]
[ 1641] EDF [score: 22327.3359375, median singleton score: 22.607629776000977, visited nodes (%): 37.2156867980957, solving time (ms): 36.0, median approximation score: 0.0]
[ 1641] BNT [score: 44424.83984375, median singleton score: 59.32529067993164, visited nodes (%): 29.686275482177734, solving time (ms): 28893.0, median approximation score: 0.0]
[ 1641] CTS [score: 80868.53125, median singleton score: 39.743892669677734, visited nodes (%): 74.70587921142578, solving time (ms): 943.0, median approximation score: 0.9655172228813171]
[ 1641] ANT-e [score: 94646.296875, median singleton score: 30.915992736816406, visited nodes (%): 98.35293579101562, solving time (ms): 11349.0, median approximation score: 0.0]
[ 1642] EDF [score: 22771.8203125, median singleton score: 22.6989688873291, visited nodes (%): 37.25490188598633, solving time (ms): 35.0, median approximation score: 0.0]
[ 1642] BNT [score: 44874.515625, median singleton score: 59.830020904541016, visited nodes (%): 29.843135833740234, solving time (ms): 29168.0, median approximation score: 0.0]
[ 1642] CTS [score: 75073.609375, median singleton score: 39.29009246826172, visited nodes (%): 70.27450561523438, solving time (ms): 1140.0, median approximation score: 0.9615384340286255]
[ 1642] ANT-e [score: 92792.3125, median singleton score: 30.57498550415039, visited nodes (%): 98.35293579101562, solving time (ms): 12206.0, median approximation score: 0.0]
[ 1643] EDF [score: 22833.953125, median singleton score: 22.64679527282715, visited nodes (%): 37.80392074584961, solving time (ms): 36.0, median approximation score: 0.0]
[ 1643] BNT [score: 46085.5625, median singleton score: 57.10789108276367, visited nodes (%): 32.431373596191406, solving time (ms): 31432.0, median approximation score: 0.0]
[ 1643] CTS [score: 77750.3359375, median singleton score: 38.7799186706543, visited nodes (%): 73.13725280761719, solving time (ms): 1082.0, median approximation score: 0.9642857313156128]
[ 1643] ANT-e [score: 93043.21875, median singleton score: 29.916736602783203, visited nodes (%): 98.03921508789062, solving time (ms): 12508.0, median approximation score: 0.0]
[ 1644] EDF [score: 22936.369140625, median singleton score: 23.24332618713379, visited nodes (%): 37.13725662231445, solving time (ms): 36.0, median approximation score: 0.0]
[ 1644] BNT [score: 46661.6640625, median singleton score: 58.7207145690918, visited nodes (%): 31.647058486938477, solving time (ms): 31878.0, median approximation score: 0.0]
[ 1644] CTS [score: 79011.078125, median singleton score: 41.15789031982422, visited nodes (%): 71.60784912109375, solving time (ms): 1083.0, median approximation score: 0.9666666686534882]
[ 1644] ANT-e [score: 94998.015625, median singleton score: 31.08765983581543, visited nodes (%): 98.19607543945312, solving time (ms): 11712.0, median approximation score: 0.0]
[ 1645] EDF [score: 22380.134765625, median singleton score: 22.646732330322266, visited nodes (%): 36.82352828979492, solving time (ms): 35.0, median approximation score: 0.0]
[ 1645] BNT [score: 47328.87890625, median singleton score: 55.4121208190918, visited nodes (%): 33.01960754394531, solving time (ms): 32402.0, median approximation score: 0.0]
[ 1645] CTS [score: 80762.34375, median singleton score: 40.580413818359375, visited nodes (%): 73.76470947265625, solving time (ms): 1092.0, median approximation score: 0.9655172228813171]
[ 1645] ANT-e [score: 92604.90625, median singleton score: 30.812318801879883, visited nodes (%): 97.88235473632812, solving time (ms): 11555.0, median approximation score: 0.0]
[ 1646] EDF [score: 23178.408203125, median singleton score: 22.524253845214844, visited nodes (%): 38.431373596191406, solving time (ms): 36.0, median approximation score: 0.0]
[ 1646] BNT [score: 46944.1484375, median singleton score: 61.12959671020508, visited nodes (%): 31.80392074584961, solving time (ms): 30798.0, median approximation score: 0.0]
[ 1646] CTS [score: 79094.078125, median singleton score: 40.23210144042969, visited nodes (%): 72.62744903564453, solving time (ms): 1161.0, median approximation score: 0.9642857313156128]
[ 1646] ANT-e [score: 96903.9140625, median singleton score: 32.34412384033203, visited nodes (%): 97.84313201904297, solving time (ms): 13410.0, median approximation score: 0.0]
[ 1647] EDF [score: 22904.013671875, median singleton score: 23.159954071044922, visited nodes (%): 37.60784149169922, solving time (ms): 36.0, median approximation score: 0.0]
[ 1647] BNT [score: 45753.78125, median singleton score: 56.72333526611328, visited nodes (%): 31.88235092163086, solving time (ms): 30841.0, median approximation score: 0.0]
[ 1647] CTS [score: 76209.046875, median singleton score: 39.45784378051758, visited nodes (%): 71.64705657958984, solving time (ms): 1205.0, median approximation score: 0.964285671710968]
[ 1647] ANT-e [score: 94620.3125, median singleton score: 31.245033264160156, visited nodes (%): 98.0, solving time (ms): 12153.0, median approximation score: 0.0]
[ 1648] EDF [score: 23105.111328125, median singleton score: 23.007369995117188, visited nodes (%): 37.68627166748047, solving time (ms): 35.0, median approximation score: 0.0]
[ 1648] BNT [score: 45313.23828125, median singleton score: 55.64410400390625, visited nodes (%): 32.039215087890625, solving time (ms): 31100.0, median approximation score: 0.0]
[ 1648] CTS [score: 80731.0703125, median singleton score: 41.30736541748047, visited nodes (%): 74.0, solving time (ms): 1149.0, median approximation score: 0.9677419662475586]
[ 1648] ANT-e [score: 92209.2734375, median singleton score: 31.136707305908203, visited nodes (%): 98.0, solving time (ms): 11968.0, median approximation score: 0.0]
[ 1649] EDF [score: 23386.8359375, median singleton score: 22.69649887084961, visited nodes (%): 38.431373596191406, solving time (ms): 36.0, median approximation score: 0.0]
[ 1649] BNT [score: 46379.35546875, median singleton score: 58.53447723388672, visited nodes (%): 31.52941131591797, solving time (ms): 29783.0, median approximation score: 0.0]
[ 1649] CTS [score: 79262.7890625, median singleton score: 39.930599212646484, visited nodes (%): 73.72549438476562, solving time (ms): 1120.0, median approximation score: 0.9655172228813171]
[ 1649] ANT-e [score: 94256.7890625, median singleton score: 32.05612564086914, visited nodes (%): 97.92156982421875, solving time (ms): 11296.0, median approximation score: 0.0]
[ 1650] EDF [score: 23171.681640625, median singleton score: 23.428165435791016, visited nodes (%): 37.764705657958984, solving time (ms): 35.0, median approximation score: 0.0]
[ 1650] BNT [score: 44747.515625, median singleton score: 55.228553771972656, visited nodes (%): 31.098037719726562, solving time (ms): 30461.0, median approximation score: 0.0]
[ 1650] CTS [score: 81149.6875, median singleton score: 40.72592544555664, visited nodes (%): 74.1568603515625, solving time (ms): 1104.0, median approximation score: 0.9666666984558105]
[ 1650] ANT-e [score: 93875.7578125, median singleton score: 31.163646697998047, visited nodes (%): 97.72549438476562, solving time (ms): 12313.0, median approximation score: 0.0]
[ 1651] EDF [score: 23478.41796875, median singleton score: 23.098831176757812, visited nodes (%): 38.19607925415039, solving time (ms): 36.0, median approximation score: 0.0]
[ 1651] BNT [score: 45962.86328125, median singleton score: 58.77393341064453, visited nodes (%): 31.45098114013672, solving time (ms): 30755.0, median approximation score: 0.0]
[ 1651] CTS [score: 74114.0390625, median singleton score: 41.513755798339844, visited nodes (%): 67.68627166748047, solving time (ms): 1233.0, median approximation score: 0.9629629254341125]
[ 1651] ANT-e [score: 95342.15625, median singleton score: 32.12079620361328, visited nodes (%): 97.88235473632812, solving time (ms): 13329.0, median approximation score: 0.0]
[ 1652] EDF [score: 23350.6953125, median singleton score: 23.56169891357422, visited nodes (%): 37.764705657958984, solving time (ms): 35.0, median approximation score: 0.0]
[ 1652] BNT [score: 44105.6015625, median singleton score: 55.1234245300293, visited nodes (%): 30.901960372924805, solving time (ms): 29778.0, median approximation score: 0.0]
[ 1652] CTS [score: 83382.6796875, median singleton score: 41.09019470214844, visited nodes (%): 75.686279296875, solving time (ms): 1065.0, median approximation score: 0.96875]
[ 1652] ANT-e [score: 94111.0, median singleton score: 31.309059143066406, visited nodes (%): 98.1568603515625, solving time (ms): 11803.0, median approximation score: 0.0]
[ 1653] EDF [score: 23083.39453125, median singleton score: 22.872716903686523, visited nodes (%): 37.88235092163086, solving time (ms): 37.0, median approximation score: 0.0]
[ 1653] BNT [score: 47628.69921875, median singleton score: 57.72624588012695, visited nodes (%): 33.17646789550781, solving time (ms): 32630.0, median approximation score: 0.0]
[ 1653] CTS [score: 79835.4296875, median singleton score: 40.4664192199707, visited nodes (%): 73.09803771972656, solving time (ms): 1132.0, median approximation score: 0.9655172228813171]
[ 1653] ANT-e [score: 95471.296875, median singleton score: 31.70993423461914, visited nodes (%): 97.80391693115234, solving time (ms): 12320.0, median approximation score: 0.0]
[ 1654] EDF [score: 22423.029296875, median singleton score: 22.932512283325195, visited nodes (%): 36.82352828979492, solving time (ms): 35.0, median approximation score: 0.0]
[ 1654] BNT [score: 45771.828125, median singleton score: 57.77958297729492, visited nodes (%): 31.764707565307617, solving time (ms): 30620.0, median approximation score: 0.0]
[ 1654] CTS [score: 78551.984375, median singleton score: 40.9627799987793, visited nodes (%): 71.88235473632812, solving time (ms): 1147.0, median approximation score: 0.9655172228813171]
[ 1654] ANT-e [score: 94262.21875, median singleton score: 31.329227447509766, visited nodes (%): 98.1568603515625, solving time (ms): 11473.0, median approximation score: 0.0]
[ 1655] EDF [score: 22979.95703125, median singleton score: 22.029996871948242, visited nodes (%): 39.13725662231445, solving time (ms): 37.0, median approximation score: 0.0]
[ 1655] BNT [score: 44846.203125, median singleton score: 60.11677551269531, visited nodes (%): 30.509801864624023, solving time (ms): 29813.0, median approximation score: 0.0]
[ 1655] CTS [score: 76986.59375, median singleton score: 40.139095306396484, visited nodes (%): 70.98039245605469, solving time (ms): 1112.0, median approximation score: 0.9629629850387573]
[ 1655] ANT-e [score: 93013.7421875, median singleton score: 31.094196319580078, visited nodes (%): 97.84313201904297, solving time (ms): 11752.0, median approximation score: 0.0]
[ 1656] EDF [score: 23126.91015625, median singleton score: 22.443973541259766, visited nodes (%): 38.6274528503418, solving time (ms): 35.0, median approximation score: 0.0]
[ 1656] BNT [score: 43731.7578125, median singleton score: 57.69526672363281, visited nodes (%): 29.843135833740234, solving time (ms): 28835.0, median approximation score: 0.0]
[ 1656] CTS [score: 76963.9765625, median singleton score: 40.720733642578125, visited nodes (%): 70.70588684082031, solving time (ms): 1232.0, median approximation score: 0.9642857313156128]
[ 1656] ANT-e [score: 93429.3125, median singleton score: 30.58396339416504, visited nodes (%): 97.92156982421875, solving time (ms): 13474.0, median approximation score: 0.0]
[ 1657] EDF [score: 23577.24609375, median singleton score: 22.67283058166504, visited nodes (%): 38.90196228027344, solving time (ms): 36.0, median approximation score: 0.0]
[ 1657] BNT [score: 43947.30859375, median singleton score: 57.33040237426758, visited nodes (%): 30.19607925415039, solving time (ms): 29351.0, median approximation score: 0.0]
[ 1657] CTS [score: 76648.6875, median singleton score: 40.23134231567383, visited nodes (%): 70.23529052734375, solving time (ms): 1241.0, median approximation score: 0.9629629850387573]
[ 1657] ANT-e [score: 97044.3828125, median singleton score: 32.16058349609375, visited nodes (%): 97.76470947265625, solving time (ms): 11093.0, median approximation score: 0.0]
[ 1658] EDF [score: 23614.654296875, median singleton score: 23.448617935180664, visited nodes (%): 37.8431396484375, solving time (ms): 36.0, median approximation score: 0.0]
[ 1658] BNT [score: 45862.8828125, median singleton score: 57.93585968017578, visited nodes (%): 31.41176414489746, solving time (ms): 31637.0, median approximation score: 0.0]
[ 1658] CTS [score: 76370.0859375, median singleton score: 40.974056243896484, visited nodes (%): 68.86273956298828, solving time (ms): 1337.0, median approximation score: 0.9622507095336914]
[ 1658] ANT-e [score: 96709.0546875, median singleton score: 32.93597412109375, visited nodes (%): 98.07843017578125, solving time (ms): 11160.0, median approximation score: 0.0]
[ 1659] EDF [score: 23161.3984375, median singleton score: 23.282676696777344, visited nodes (%): 37.490196228027344, solving time (ms): 36.0, median approximation score: 0.0]
[ 1659] BNT [score: 43384.19921875, median singleton score: 56.086795806884766, visited nodes (%): 30.156862258911133, solving time (ms): 30210.0, median approximation score: 0.0]
[ 1659] CTS [score: 77200.7890625, median singleton score: 41.05198287963867, visited nodes (%): 70.86274719238281, solving time (ms): 1243.0, median approximation score: 0.9655172228813171]
[ 1659] ANT-e [score: 94816.1953125, median singleton score: 30.551055908203125, visited nodes (%): 98.31372833251953, solving time (ms): 11437.0, median approximation score: 0.0]
[ 1660] EDF [score: 23749.908203125, median singleton score: 23.98554039001465, visited nodes (%): 37.52941131591797, solving time (ms): 36.0, median approximation score: 0.0]
[ 1660] BNT [score: 45228.62890625, median singleton score: 57.725643157958984, visited nodes (%): 30.47058868408203, solving time (ms): 29742.0, median approximation score: 0.0]
[ 1660] CTS [score: 75882.296875, median singleton score: 41.38934326171875, visited nodes (%): 68.66666412353516, solving time (ms): 1230.0, median approximation score: 0.9615384340286255]
[ 1660] ANT-e [score: 95968.5546875, median singleton score: 32.47502899169922, visited nodes (%): 98.03921508789062, solving time (ms): 11089.0, median approximation score: 0.0]
[ 1661] EDF [score: 21795.75, median singleton score: 22.789846420288086, visited nodes (%): 36.235294342041016, solving time (ms): 35.0, median approximation score: 0.0]
[ 1661] BNT [score: 44305.24609375, median singleton score: 57.960731506347656, visited nodes (%): 31.13725471496582, solving time (ms): 30662.0, median approximation score: 0.0]
[ 1661] CTS [score: 78479.3359375, median singleton score: 39.62625503540039, visited nodes (%): 73.09803771972656, solving time (ms): 1148.0, median approximation score: 0.9666666984558105]
[ 1661] ANT-e [score: 92260.828125, median singleton score: 30.381427764892578, visited nodes (%): 98.1568603515625, solving time (ms): 13132.0, median approximation score: 0.0]
[ 1662] EDF [score: 23708.734375, median singleton score: 22.581707000732422, visited nodes (%): 39.25490188598633, solving time (ms): 36.0, median approximation score: 0.0]
[ 1662] BNT [score: 46772.7109375, median singleton score: 59.534942626953125, visited nodes (%): 32.039215087890625, solving time (ms): 31359.0, median approximation score: 0.0]
[ 1662] CTS [score: 79095.140625, median singleton score: 39.610294342041016, visited nodes (%): 73.4117660522461, solving time (ms): 1059.0, median approximation score: 0.964285671710968]
[ 1662] ANT-e [score: 93938.484375, median singleton score: 31.497995376586914, visited nodes (%): 97.60784149169922, solving time (ms): 11614.0, median approximation score: 0.0]
[ 1663] EDF [score: 23312.890625, median singleton score: 22.511432647705078, visited nodes (%): 38.86274337768555, solving time (ms): 36.0, median approximation score: 0.0]
[ 1663] BNT [score: 45523.046875, median singleton score: 57.79512023925781, visited nodes (%): 31.41176414489746, solving time (ms): 31052.0, median approximation score: 0.0]
[ 1663] CTS [score: 80016.4296875, median singleton score: 40.756404876708984, visited nodes (%): 73.76470947265625, solving time (ms): 954.0, median approximation score: 0.9666666984558105]
[ 1663] ANT-e [score: 94402.4609375, median singleton score: 31.39914321899414, visited nodes (%): 98.1568603515625, solving time (ms): 11636.0, median approximation score: 0.0]
[ 1664] EDF [score: 22732.28515625, median singleton score: 22.967700958251953, visited nodes (%): 37.68627166748047, solving time (ms): 36.0, median approximation score: 0.0]
[ 1664] BNT [score: 45651.8828125, median singleton score: 57.59623718261719, visited nodes (%): 31.52941131591797, solving time (ms): 31029.0, median approximation score: 0.0]
[ 1664] CTS [score: 79716.71875, median singleton score: 39.89274215698242, visited nodes (%): 73.05882263183594, solving time (ms): 1112.0, median approximation score: 0.9666666388511658]
[ 1664] ANT-e [score: 94245.8359375, median singleton score: 30.924983978271484, visited nodes (%): 97.92156982421875, solving time (ms): 12063.0, median approximation score: 0.0]
[ 1665] EDF [score: 23514.4453125, median singleton score: 22.778467178344727, visited nodes (%): 38.588233947753906, solving time (ms): 36.0, median approximation score: 0.0]
[ 1665] BNT [score: 46201.06640625, median singleton score: 59.07634735107422, visited nodes (%): 31.45098114013672, solving time (ms): 31181.0, median approximation score: 0.0]
[ 1665] CTS [score: 79588.875, median singleton score: 41.24405288696289, visited nodes (%): 72.78431701660156, solving time (ms): 1055.0, median approximation score: 0.9655172824859619]
[ 1665] ANT-e [score: 95566.4453125, median singleton score: 32.52773666381836, visited nodes (%): 97.49019622802734, solving time (ms): 10732.0, median approximation score: 0.0]
[ 1666] EDF [score: 23102.052734375, median singleton score: 22.505868911743164, visited nodes (%): 38.392154693603516, solving time (ms): 35.0, median approximation score: 0.0]
[ 1666] BNT [score: 45112.96484375, median singleton score: 55.379661560058594, visited nodes (%): 31.294116973876953, solving time (ms): 30406.0, median approximation score: 0.0]
[ 1666] CTS [score: 75421.34375, median singleton score: 39.74864196777344, visited nodes (%): 69.7254867553711, solving time (ms): 1215.0, median approximation score: 0.9629629850387573]
[ 1666] ANT-e [score: 93136.28125, median singleton score: 31.521305084228516, visited nodes (%): 97.76470947265625, solving time (ms): 11442.0, median approximation score: 0.0]
[ 1667] EDF [score: 22698.2578125, median singleton score: 22.08840560913086, visited nodes (%): 38.54902267456055, solving time (ms): 36.0, median approximation score: 0.0]
[ 1667] BNT [score: 45473.13671875, median singleton score: 57.75637435913086, visited nodes (%): 31.60784149169922, solving time (ms): 30824.0, median approximation score: 0.0]
[ 1667] CTS [score: 80146.3125, median singleton score: 40.16602325439453, visited nodes (%): 74.47058868408203, solving time (ms): 956.0, median approximation score: 0.9655172824859619]
[ 1667] ANT-e [score: 93603.6875, median singleton score: 31.03112030029297, visited nodes (%): 98.23529052734375, solving time (ms): 11552.0, median approximation score: 0.0]
[ 1668] EDF [score: 23231.095703125, median singleton score: 23.338829040527344, visited nodes (%): 37.80392074584961, solving time (ms): 36.0, median approximation score: 0.0]
[ 1668] BNT [score: 45590.93359375, median singleton score: 56.243282318115234, visited nodes (%): 31.21568489074707, solving time (ms): 30438.0, median approximation score: 0.0]
[ 1668] CTS [score: 78801.3125, median singleton score: 39.65434265136719, visited nodes (%): 73.09803771972656, solving time (ms): 1329.0, median approximation score: 0.9655172526836395]
[ 1668] ANT-e [score: 93688.265625, median singleton score: 31.184467315673828, visited nodes (%): 97.29411315917969, solving time (ms): 12876.0, median approximation score: 0.0]
[ 1669] EDF [score: 22734.765625, median singleton score: 23.314245223999023, visited nodes (%): 37.01960754394531, solving time (ms): 36.0, median approximation score: 0.0]
[ 1669] BNT [score: 45171.8984375, median singleton score: 55.22994613647461, visited nodes (%): 32.156864166259766, solving time (ms): 31267.0, median approximation score: 0.0]
[ 1669] CTS [score: 79107.109375, median singleton score: 39.69493865966797, visited nodes (%): 73.49019622802734, solving time (ms): 1073.0, median approximation score: 0.9642857313156128]
[ 1669] ANT-e [score: 93660.4921875, median singleton score: 31.405986785888672, visited nodes (%): 98.07843017578125, solving time (ms): 12522.0, median approximation score: 0.0]
[ 1670] EDF [score: 22139.912109375, median singleton score: 23.001697540283203, visited nodes (%): 36.54901885986328, solving time (ms): 35.0, median approximation score: 0.0]
[ 1670] BNT [score: 45792.0546875, median singleton score: 58.95803451538086, visited nodes (%): 31.176471710205078, solving time (ms): 30313.0, median approximation score: 0.0]
[ 1670] CTS [score: 76457.4609375, median singleton score: 41.18912887573242, visited nodes (%): 69.37254333496094, solving time (ms): 1460.0, median approximation score: 0.9642857313156128]
[ 1670] ANT-e [score: 93703.296875, median singleton score: 31.39238166809082, visited nodes (%): 97.4117660522461, solving time (ms): 12663.0, median approximation score: 0.0]
[ 1671] EDF [score: 23472.9609375, median singleton score: 23.028017044067383, visited nodes (%): 39.05882263183594, solving time (ms): 36.0, median approximation score: 0.0]
[ 1671] BNT [score: 42554.8203125, median singleton score: 56.17686462402344, visited nodes (%): 30.039215087890625, solving time (ms): 29467.0, median approximation score: 0.0]
[ 1671] CTS [score: 80727.171875, median singleton score: 40.442142486572266, visited nodes (%): 75.09803771972656, solving time (ms): 1046.0, median approximation score: 0.96875]
[ 1671] ANT-e [score: 92322.984375, median singleton score: 30.164352416992188, visited nodes (%): 98.54901885986328, solving time (ms): 11141.0, median approximation score: 0.0]
[ 1672] EDF [score: 23174.291015625, median singleton score: 22.89221954345703, visited nodes (%): 37.80392074584961, solving time (ms): 36.0, median approximation score: 0.0]
[ 1672] BNT [score: 43408.2578125, median singleton score: 56.62352752685547, visited nodes (%): 30.117645263671875, solving time (ms): 29068.0, median approximation score: 0.0]
[ 1672] CTS [score: 82103.734375, median singleton score: 39.873443603515625, visited nodes (%): 76.07843017578125, solving time (ms): 1009.0, median approximation score: 0.9677419066429138]
[ 1672] ANT-e [score: 93875.6875, median singleton score: 31.619190216064453, visited nodes (%): 98.03921508789062, solving time (ms): 12039.0, median approximation score: 0.0]
[ 1673] EDF [score: 23127.951171875, median singleton score: 22.71623992919922, visited nodes (%): 38.27450942993164, solving time (ms): 35.0, median approximation score: 0.0]
[ 1673] BNT [score: 47642.2734375, median singleton score: 59.5606689453125, visited nodes (%): 32.352943420410156, solving time (ms): 31527.0, median approximation score: 0.0]
[ 1673] CTS [score: 79059.4765625, median singleton score: 41.14851379394531, visited nodes (%): 71.84313201904297, solving time (ms): 1095.0, median approximation score: 0.9666666388511658]
[ 1673] ANT-e [score: 96127.125, median singleton score: 31.175777435302734, visited nodes (%): 98.39215850830078, solving time (ms): 12598.0, median approximation score: 0.0]
[ 1674] EDF [score: 22731.603515625, median singleton score: 22.662403106689453, visited nodes (%): 37.56863021850586, solving time (ms): 35.0, median approximation score: 0.0]
[ 1674] BNT [score: 46068.44921875, median singleton score: 58.370723724365234, visited nodes (%): 31.45098114013672, solving time (ms): 29850.0, median approximation score: 0.0]
[ 1674] CTS [score: 74711.5, median singleton score: 39.82749938964844, visited nodes (%): 68.98039245605469, solving time (ms): 1346.0, median approximation score: 0.9615384936332703]
[ 1674] ANT-e [score: 95761.15625, median singleton score: 32.11615753173828, visited nodes (%): 97.88235473632812, solving time (ms): 14981.0, median approximation score: 0.0]
[ 1675] EDF [score: 23633.599609375, median singleton score: 22.80381202697754, visited nodes (%): 38.7843132019043, solving time (ms): 36.0, median approximation score: 0.0]
[ 1675] BNT [score: 45601.7890625, median singleton score: 57.94755172729492, visited nodes (%): 31.60784149169922, solving time (ms): 31081.0, median approximation score: 0.0]
[ 1675] CTS [score: 78173.671875, median singleton score: 41.313751220703125, visited nodes (%): 72.31372833251953, solving time (ms): 1093.0, median approximation score: 0.9660919606685638]
[ 1675] ANT-e [score: 94029.6015625, median singleton score: 31.30542755126953, visited nodes (%): 97.84313201904297, solving time (ms): 12989.0, median approximation score: 0.0]
[ 1676] EDF [score: 23422.37109375, median singleton score: 22.88956069946289, visited nodes (%): 38.156864166259766, solving time (ms): 36.0, median approximation score: 0.0]
[ 1676] BNT [score: 45297.578125, median singleton score: 59.63923645019531, visited nodes (%): 30.666667938232422, solving time (ms): 29447.0, median approximation score: 0.0]
[ 1676] CTS [score: 78310.5234375, median singleton score: 39.980682373046875, visited nodes (%): 72.31372833251953, solving time (ms): 976.0, median approximation score: 0.9655172228813171]
[ 1676] ANT-e [score: 94337.7421875, median singleton score: 31.51596450805664, visited nodes (%): 98.2745132446289, solving time (ms): 11843.0, median approximation score: 0.0]
[ 1677] EDF [score: 22590.15234375, median singleton score: 23.303375244140625, visited nodes (%): 37.09803771972656, solving time (ms): 35.0, median approximation score: 0.0]
[ 1677] BNT [score: 45580.38671875, median singleton score: 57.011207580566406, visited nodes (%): 31.49019432067871, solving time (ms): 30360.0, median approximation score: 0.0]
[ 1677] CTS [score: 83766.8515625, median singleton score: 41.242576599121094, visited nodes (%): 76.35294342041016, solving time (ms): 954.0, median approximation score: 0.9677419662475586]
[ 1677] ANT-e [score: 93018.7578125, median singleton score: 30.815401077270508, visited nodes (%): 97.49019622802734, solving time (ms): 13096.0, median approximation score: 0.0]
[ 1678] EDF [score: 23326.400390625, median singleton score: 22.714046478271484, visited nodes (%): 38.156864166259766, solving time (ms): 36.0, median approximation score: 0.0]
[ 1678] BNT [score: 45273.14453125, median singleton score: 57.8947639465332, visited nodes (%): 31.176471710205078, solving time (ms): 30636.0, median approximation score: 0.0]
[ 1678] CTS [score: 82062.390625, median singleton score: 40.39984893798828, visited nodes (%): 75.33333587646484, solving time (ms): 1098.0, median approximation score: 0.9655172824859619]
[ 1678] ANT-e [score: 93247.0078125, median singleton score: 31.072778701782227, visited nodes (%): 97.84313201904297, solving time (ms): 12798.0, median approximation score: 0.0]
[ 1679] EDF [score: 23170.439453125, median singleton score: 22.679187774658203, visited nodes (%): 38.07843017578125, solving time (ms): 36.0, median approximation score: 0.0]
[ 1679] BNT [score: 45521.8125, median singleton score: 57.7567253112793, visited nodes (%): 31.254901885986328, solving time (ms): 30536.0, median approximation score: 0.0]
