Job name        : med-synthetic-uc_agent-based
Num hosts       : 1
Num cores       : 40
Num of tasks    : 1
Job Output Follows ...
===============================================================================

[Benchmark] fixed number of agents: 15
[Benchmark] node-to-agent ratios: [1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0]
[Benchmark] algorithms: [EDF, BNT, CTS, ANT-e]
[Benchmark] replicates: 100
[Benchmark] problem classes: [UC_AGENT_BASED]
[Benchmark] session started

[    1] EDF [score: 304.5690002441406, median singleton score: 17.566539764404297, visited nodes (%): 100.0, solving time (ms): 15.0, median approximation score: 1.0]
[ 1796] CTS [score: 3784.73095703125, median singleton score: 8.971065521240234, visited nodes (%): 97.77777862548828, solving time (ms): 18.0, median approximation score: 0.0]
[ 1796] ANT-e [score: 8496.9296875, median singleton score: 49.15858459472656, visited nodes (%): 51.111114501953125, solving time (ms): 4928.0, median approximation score: 0.0]
[ 1797] EDF [score: 2830.66455078125, median singleton score: 14.863601684570312, visited nodes (%): 57.40740966796875, solving time (ms): 13.0, median approximation score: 0.05522305332124233]
[ 1797] BNT [score: 5064.0419921875, median singleton score: 30.25089454650879, visited nodes (%): 40.0, solving time (ms): 319.0, median approximation score: 0.0]
[ 1797] CTS [score: 6325.21728515625, median singleton score: 13.480523109436035, visited nodes (%): 89.62963104248047, solving time (ms): 17.0, median approximation score: 0.06154013052582741]
[ 1797] ANT-e [score: 33206.53125, median singleton score: 132.37115478515625, visited nodes (%): 85.9259262084961, solving time (ms): 1218.0, median approximation score: 0.0]
[ 1798] EDF [score: 2224.1552734375, median singleton score: 18.157073974609375, visited nodes (%): 42.96296310424805, solving time (ms): 11.0, median approximation score: 0.0]
[ 1798] BNT [score: 4295.642578125, median singleton score: 39.05237579345703, visited nodes (%): 35.185184478759766, solving time (ms): 368.0, median approximation score: 0.0]
[ 1798] CTS [score: 6468.41357421875, median singleton score: 18.462156295776367, visited nodes (%): 83.70370483398438, solving time (ms): 18.0, median approximation score: 1.651515245437622]
[ 1798] ANT-e [score: 6030.20751953125, median singleton score: 19.42702865600586, visited nodes (%): 100.0, solving time (ms): 6060.0, median approximation score: 0.0]
[ 1799] EDF [score: 2791.87646484375, median singleton score: 15.462315559387207, visited nodes (%): 58.88888931274414, solving time (ms): 13.0, median approximation score: 0.555555522441864]
[ 1799] BNT [score: 4088.76318359375, median singleton score: 28.839752197265625, visited nodes (%): 44.814815521240234, solving time (ms): 465.0, median approximation score: 0.0]
[ 1799] CTS [score: 5607.1201171875, median singleton score: 18.366199493408203, visited nodes (%): 78.14814758300781, solving time (ms): 12.0, median approximation score: 0.7752524316310883]
[ 1799] ANT-e [score: 5471.76904296875, median singleton score: 19.486127853393555, visited nodes (%): 100.0, solving time (ms): 6266.0, median approximation score: 0.0]
[ 1800] EDF [score: 2714.32373046875, median singleton score: 14.982725143432617, visited nodes (%): 60.74073791503906, solving time (ms): 12.0, median approximation score: 0.5192307531833649]
[ 1800] BNT [score: 3803.102783203125, median singleton score: 24.886686325073242, visited nodes (%): 42.96296310424805, solving time (ms): 233.0, median approximation score: 0.0]
[ 1800] CTS [score: 5727.97119140625, median singleton score: 15.001242637634277, visited nodes (%): 96.66666412353516, solving time (ms): 10.0, median approximation score: 0.7947368025779724]
[ 1800] ANT-e [score: 5322.60693359375, median singleton score: 18.777997970581055, visited nodes (%): 100.0, solving time (ms): 6319.0, median approximation score: 0.0]

UC_AGENT_BASED-18.0 EDF [score: 2604.0463 +- [60.1334 55.7975], median singleton score: 14.3176 +- [0.6652 0.5038], visited nodes (%): 60.0000 +- [4.4444 4.4444], solving time (ms): 12.0000 +- [1.0000 0.0000], median approximation score: 0.4125 +- [0.2125 0.1736]]
UC_AGENT_BASED-18.0 BNT [score: 3790.1604 +- [158.0610 161.3318], median singleton score: 24.2085 +- [1.7120 2.2672], visited nodes (%): 42.9630 +- [2.9630 1.8519], solving time (ms): 301.0000 +- [45.0000 34.0000], median approximation score: 0.0000 +- [0.0000 0.0000]]
UC_AGENT_BASED-18.0 CTS [score: 5184.9568 +- [252.4402 195.8000], median singleton score: 12.5864 +- [1.1439 1.2636], visited nodes (%): 87.4074 +- [2.2222 2.9630], solving time (ms): 19.0000 +- [2.0000 1.0000], median approximation score: 0.6196 +- [0.1804 0.1910]]
UC_AGENT_BASED-18.0 ANT-e [score: 7888.2051 +- [3084.6289 1857.9976], median singleton score: 25.2926 +- [12.1605 5.8655], visited nodes (%): 99.2593 +- [0.3704 0.3704], solving time (ms): 5898.5000 +- [327.5000 398.5000]]

[ 1801] EDF [score: 2417.759765625, median singleton score: 15.168561935424805, visited nodes (%): 48.07017517089844, solving time (ms): 10.0, median approximation score: 0.0]
[ 1801] BNT [score: 3699.66455078125, median singleton score: 24.819580078125, visited nodes (%): 34.73684310913086, solving time (ms): 267.0, median approximation score: 0.0]
[ 1801] CTS [score: 5116.072265625, median singleton score: 10.609532356262207, visited nodes (%): 65.96491241455078, solving time (ms): 15.0, median approximation score: 0.0731707289814949]
[ 1801] ANT-e [score: 20009.8984375, median singleton score: 67.67587280273438, visited nodes (%): 97.54386138916016, solving time (ms): 7829.0, median approximation score: 0.0]
[ 1802] EDF [score: 2420.7744140625, median singleton score: 13.49681282043457, visited nodes (%): 55.08772277832031, solving time (ms): 12.0, median approximation score: 0.5384615063667297]
[ 1802] BNT [score: 4198.78271484375, median singleton score: 21.246734619140625, visited nodes (%): 48.77193069458008, solving time (ms): 234.0, median approximation score: 0.0]
[ 1802] CTS [score: 5206.6220703125, median singleton score: 11.417447090148926, visited nodes (%): 83.50877380371094, solving time (ms): 15.0, median approximation score: 0.6249999403953552]
[ 1802] ANT-e [score: 11325.458984375, median singleton score: 29.587100982666016, visited nodes (%): 99.64912414550781, solving time (ms): 6147.0, median approximation score: 0.0]
[ 1803] EDF [score: 2575.05859375, median singleton score: 12.057682991027832, visited nodes (%): 66.66667175292969, solving time (ms): 13.0, median approximation score: 0.7272728085517883]
[ 1803] BNT [score: 3264.923095703125, median singleton score: 17.969697952270508, visited nodes (%): 44.21052551269531, solving time (ms): 196.0, median approximation score: 0.0]
[ 1803] CTS [score: 4991.19287109375, median singleton score: 9.738919258117676, visited nodes (%): 95.08772277832031, solving time (ms): 16.0, median approximation score: 0.75]
[ 1803] ANT-e [score: 3625.0322265625, median singleton score: 12.473670959472656, visited nodes (%): 99.64912414550781, solving time (ms): 6526.0, median approximation score: 0.0]
[ 1804] EDF [score: 2460.076416015625, median singleton score: 13.6240234375, visited nodes (%): 53.333335876464844, solving time (ms): 11.0, median approximation score: 0.5]
[ 1804] BNT [score: 3669.7001953125, median singleton score: 24.18366050720215, visited nodes (%): 34.03508758544922, solving time (ms): 186.0, median approximation score: 0.0]
[ 1804] CTS [score: 5358.85400390625, median singleton score: 10.27453899383545, visited nodes (%): 76.4912338256836, solving time (ms): 22.0, median approximation score: 0.625]
[ 1804] ANT-e [score: 7441.6953125, median singleton score: 23.378686904907227, visited nodes (%): 100.0, solving time (ms): 6764.0, median approximation score: 0.0]
[ 1805] EDF [score: 2397.71533203125, median singleton score: 15.864713668823242, visited nodes (%): 47.01754379272461, solving time (ms): 12.0, median approximation score: 0.0]
[ 1805] BNT [score: 3315.871337890625, median singleton score: 29.944345474243164, visited nodes (%): 28.771930694580078, solving time (ms): 411.0, median approximation score: 0.0]
[ 1805] CTS [score: 5523.185546875, median singleton score: 14.363824844360352, visited nodes (%): 74.7368392944336, solving time (ms): 24.0, median approximation score: 0.18518522381782532]
[ 1805] ANT-e [score: 15616.818359375, median singleton score: 49.55373001098633, visited nodes (%): 96.84210205078125, solving time (ms): 6926.0, median approximation score: 0.0]
[ 1806] EDF [score: 2572.603271484375, median singleton score: 13.657270431518555, visited nodes (%): 58.596492767333984, solving time (ms): 12.0, median approximation score: 1.0]
[ 1806] BNT [score: 3803.84228515625, median singleton score: 29.50247573852539, visited nodes (%): 38.59648895263672, solving time (ms): 355.0, median approximation score: 0.0]
[ 1806] CTS [score: 4338.904296875, median singleton score: 13.474533081054688, visited nodes (%): 74.03508758544922, solving time (ms): 26.0, median approximation score: 1.0]
[ 1806] ANT-e [score: 2692.961181640625, median singleton score: 8.90158748626709, visited nodes (%): 99.64912414550781, solving time (ms): 5685.0, median approximation score: 0.0]
[ 1807] EDF [score: 2537.8671875, median singleton score: 11.513566970825195, visited nodes (%): 65.2631607055664, solving time (ms): 12.0, median approximation score: 0.1296296864748001]
[ 1807] BNT [score: 3921.0712890625, median singleton score: 17.555828094482422, visited nodes (%): 35.4385986328125, solving time (ms): 201.0, median approximation score: 0.0]
[ 1807] CTS [score: 4556.1640625, median singleton score: 7.832812309265137, visited nodes (%): 85.26315307617188, solving time (ms): 21.0, median approximation score: 0.10447770357131958]
[ 1807] ANT-e [score: 16035.64453125, median singleton score: 55.54185104370117, visited nodes (%): 97.54386138916016, solving time (ms): 1280.0, median approximation score: 0.0]
[ 1808] EDF [score: 2599.39501953125, median singleton score: 17.1932430267334, visited nodes (%): 50.52631378173828, solving time (ms): 11.0, median approximation score: 0.071428582072258]
[ 1808] BNT [score: 5174.72802734375, median singleton score: 28.163705825805664, visited nodes (%): 36.842105865478516, solving time (ms): 214.0, median approximation score: 0.0]
[ 1808] CTS [score: 6177.18408203125, median singleton score: 18.27154541015625, visited nodes (%): 82.10526275634766, solving time (ms): 17.0, median approximation score: 0.2799999713897705]
[ 1808] ANT-e [score: 15087.59375, median singleton score: 49.02823257446289, visited nodes (%): 98.59648895263672, solving time (ms): 7626.0, median approximation score: 0.0]
[ 1809] EDF [score: 2683.16845703125, median singleton score: 16.376558303833008, visited nodes (%): 51.92982482910156, solving time (ms): 13.0, median approximation score: 0.3000001013278961]
[ 1809] BNT [score: 3627.409912109375, median singleton score: 27.92263412475586, visited nodes (%): 40.701751708984375, solving time (ms): 478.0, median approximation score: 0.0]
[ 1809] CTS [score: 6409.50830078125, median singleton score: 14.81373405456543, visited nodes (%): 79.29824829101562, solving time (ms): 16.0, median approximation score: 0.4545454680919647]
[ 1809] ANT-e [score: 7934.0537109375, median singleton score: 25.086673736572266, visited nodes (%): 99.64912414550781, solving time (ms): 30.0, median approximation score: 0.0]
[ 1810] EDF [score: 2813.05859375, median singleton score: 13.443264961242676, visited nodes (%): 67.71929931640625, solving time (ms): 14.0, median approximation score: 1.3333333730697632]
[ 1810] BNT [score: 3324.140380859375, median singleton score: 20.15069580078125, visited nodes (%): 53.333335876464844, solving time (ms): 504.0, median approximation score: 1.2500001192092896]
[ 1810] CTS [score: 4444.44580078125, median singleton score: 13.022624969482422, visited nodes (%): 89.47368621826172, solving time (ms): 17.0, median approximation score: 1.5000001192092896]
[ 1810] ANT-e [score: 3584.733642578125, median singleton score: 11.172120094299316, visited nodes (%): 100.0, solving time (ms): 3164.0, median approximation score: 0.0]
[ 1811] EDF [score: 2847.4326171875, median singleton score: 13.86778450012207, visited nodes (%): 62.45614242553711, solving time (ms): 13.0, median approximation score: 0.8571428060531616]
[ 1811] BNT [score: 3716.128662109375, median singleton score: 22.95952606201172, visited nodes (%): 36.842105865478516, solving time (ms): 322.0, median approximation score: 0.0]
[ 1811] CTS [score: 5782.35205078125, median singleton score: 10.09220027923584, visited nodes (%): 91.92982482910156, solving time (ms): 18.0, median approximation score: 0.800000011920929]
[ 1811] ANT-e [score: 13925.7041015625, median singleton score: 38.91621017456055, visited nodes (%): 99.64912414550781, solving time (ms): 4223.0, median approximation score: 0.0]
[ 1812] EDF [score: 2381.43359375, median singleton score: 18.967172622680664, visited nodes (%): 41.05263137817383, solving time (ms): 11.0, median approximation score: 0.0]
[ 1812] BNT [score: 4235.56787109375, median singleton score: 38.79977798461914, visited nodes (%): 29.122806549072266, solving time (ms): 237.0, median approximation score: 0.0]
[ 1812] CTS [score: 4420.76025390625, median singleton score: 14.909429550170898, visited nodes (%): 62.8070182800293, solving time (ms): 30.0, median approximation score: 0.30769240856170654]
[ 1812] ANT-e [score: 13841.3193359375, median singleton score: 31.473899841308594, visited nodes (%): 98.59648895263672, solving time (ms): 95.0, median approximation score: 0.0]
[ 1813] EDF [score: 2589.724609375, median singleton score: 13.119224548339844, visited nodes (%): 61.403507232666016, solving time (ms): 11.0, median approximation score: 0.09090907126665115]
[ 1813] BNT [score: 4130.18798828125, median singleton score: 17.647911071777344, visited nodes (%): 41.75438690185547, solving time (ms): 210.0, median approximation score: 0.0]
[ 1813] CTS [score: 5375.7294921875, median singleton score: 8.355695724487305, visited nodes (%): 93.68421173095703, solving time (ms): 23.0, median approximation score: 0.07777770608663559]
[ 1813] ANT-e [score: 22516.494140625, median singleton score: 80.1490707397461, visited nodes (%): 96.14035034179688, solving time (ms): 6253.0, median approximation score: 0.0]
[ 1814] EDF [score: 2731.9296875, median singleton score: 15.312456130981445, visited nodes (%): 55.78947830200195, solving time (ms): 12.0, median approximation score: 0.2444443702697754]
[ 1814] BNT [score: 4939.55029296875, median singleton score: 23.709205627441406, visited nodes (%): 38.59648895263672, solving time (ms): 274.0, median approximation score: 0.0]
[ 1814] CTS [score: 4365.23291015625, median singleton score: 11.918095588684082, visited nodes (%): 87.71929931640625, solving time (ms): 29.0, median approximation score: 0.28813567757606506]
[ 1814] ANT-e [score: 11207.37109375, median singleton score: 35.26433563232422, visited nodes (%): 99.29824829101562, solving time (ms): 7909.0, median approximation score: 0.0]
[ 1815] EDF [score: 2525.334228515625, median singleton score: 13.758305549621582, visited nodes (%): 55.438594818115234, solving time (ms): 11.0, median approximation score: 0.555555522441864]
[ 1815] BNT [score: 3866.154052734375, median singleton score: 23.625411987304688, visited nodes (%): 41.75438690185547, solving time (ms): 244.0, median approximation score: 0.0]
[ 1815] CTS [score: 5926.0107421875, median singleton score: 11.48280143737793, visited nodes (%): 92.63157653808594, solving time (ms): 16.0, median approximation score: 1.0]
[ 1815] ANT-e [score: 12298.7431640625, median singleton score: 18.979150772094727, visited nodes (%): 98.59648895263672, solving time (ms): 54.0, median approximation score: 0.0]
[ 1816] EDF [score: 2413.718017578125, median singleton score: 15.697004318237305, visited nodes (%): 47.719295501708984, solving time (ms): 12.0, median approximation score: 0.0]
[ 1816] BNT [score: 4298.76416015625, median singleton score: 33.20103073120117, visited nodes (%): 35.08771896362305, solving time (ms): 392.0, median approximation score: 0.0]
[ 1816] CTS [score: 4808.013671875, median singleton score: 10.210463523864746, visited nodes (%): 80.35087585449219, solving time (ms): 32.0, median approximation score: 0.5]
[ 1816] ANT-e [score: 47390.8359375, median singleton score: 145.04710388183594, visited nodes (%): 92.63157653808594, solving time (ms): 6622.0, median approximation score: 0.0]
[ 1817] EDF [score: 2421.990234375, median singleton score: 17.242664337158203, visited nodes (%): 43.157894134521484, solving time (ms): 10.0, median approximation score: 0.0]
[ 1817] BNT [score: 4172.7734375, median singleton score: 34.07514190673828, visited nodes (%): 31.57894515991211, solving time (ms): 249.0, median approximation score: 0.0]
[ 1817] CTS [score: 6003.2822265625, median singleton score: 14.87199592590332, visited nodes (%): 76.84210205078125, solving time (ms): 25.0, median approximation score: 0.1525423228740692]
[ 1817] ANT-e [score: 17728.6171875, median singleton score: 62.550010681152344, visited nodes (%): 97.54386138916016, solving time (ms): 7645.0, median approximation score: 0.0]
[ 1818] EDF [score: 2709.565185546875, median singleton score: 15.099867820739746, visited nodes (%): 59.298248291015625, solving time (ms): 13.0, median approximation score: 1.230769157409668]
[ 1818] BNT [score: 3991.653076171875, median singleton score: 24.58639144897461, visited nodes (%): 52.6315803527832, solving time (ms): 465.0, median approximation score: 1.7142857313156128]
[ 1818] CTS [score: 6441.7568359375, median singleton score: 15.551101684570312, visited nodes (%): 96.14035034179688, solving time (ms): 11.0, median approximation score: 2.200000047683716]
[ 1818] ANT-e [score: 4684.82373046875, median singleton score: 15.613726615905762, visited nodes (%): 99.64912414550781, solving time (ms): 55.0, median approximation score: 0.0]
[ 1819] EDF [score: 2726.83154296875, median singleton score: 16.31975555419922, visited nodes (%): 50.877197265625, solving time (ms): 13.0, median approximation score: 0.21739129722118378]
[ 1819] BNT [score: 4205.3427734375, median singleton score: 33.13687515258789, visited nodes (%): 34.385963439941406, solving time (ms): 230.0, median approximation score: 0.0]
[ 1819] CTS [score: 5959.93701171875, median singleton score: 17.717531204223633, visited nodes (%): 77.54386138916016, solving time (ms): 25.0, median approximation score: 0.44444435834884644]
[ 1819] ANT-e [score: 19179.880859375, median singleton score: 56.67196273803711, visited nodes (%): 98.59648895263672, solving time (ms): 6254.0, median approximation score: 0.0]
[ 1820] EDF [score: 2637.689208984375, median singleton score: 11.939659118652344, visited nodes (%): 69.47368621826172, solving time (ms): 12.0, median approximation score: 0.31578943133354187]
[ 1820] BNT [score: 4059.114501953125, median singleton score: 22.567108154296875, visited nodes (%): 51.22806930541992, solving time (ms): 335.0, median approximation score: 0.2105262130498886]
[ 1820] CTS [score: 5162.625, median singleton score: 9.653179168701172, visited nodes (%): 95.08772277832031, solving time (ms): 16.0, median approximation score: 0.3571428954601288]
[ 1820] ANT-e [score: 8023.18505859375, median singleton score: 24.89206314086914, visited nodes (%): 98.59648895263672, solving time (ms): 6835.0, median approximation score: 0.0]
[ 1821] EDF [score: 2719.965087890625, median singleton score: 13.497668266296387, visited nodes (%): 64.21052551269531, solving time (ms): 13.0, median approximation score: 1.1111111640930176]
[ 1821] BNT [score: 3856.18017578125, median singleton score: 21.195215225219727, visited nodes (%): 45.61403274536133, solving time (ms): 295.0, median approximation score: 0.0]
[ 1821] CTS [score: 4443.7568359375, median singleton score: 9.221452713012695, visited nodes (%): 88.42105102539062, solving time (ms): 24.0, median approximation score: 1.0]
[ 1821] ANT-e [score: 38530.3515625, median singleton score: 104.95587158203125, visited nodes (%): 91.57894897460938, solving time (ms): 44.0, median approximation score: 0.0]
[ 1822] EDF [score: 2621.62060546875, median singleton score: 13.08496379852295, visited nodes (%): 66.31578826904297, solving time (ms): 13.0, median approximation score: 0.09756089746952057]
[ 1822] BNT [score: 4098.0478515625, median singleton score: 19.940765380859375, visited nodes (%): 52.6315803527832, solving time (ms): 475.0, median approximation score: 0.0]
[ 1822] CTS [score: 5056.54345703125, median singleton score: 12.748823165893555, visited nodes (%): 84.5614013671875, solving time (ms): 14.0, median approximation score: 0.09999999403953552]
[ 1822] ANT-e [score: 26169.3359375, median singleton score: 86.98445129394531, visited nodes (%): 94.03508758544922, solving time (ms): 8006.0, median approximation score: 0.0]
[ 1823] EDF [score: 2669.0478515625, median singleton score: 13.399359703063965, visited nodes (%): 67.36842346191406, solving time (ms): 13.0, median approximation score: 0.5454545617103577]
[ 1823] BNT [score: 4305.08349609375, median singleton score: 21.590768814086914, visited nodes (%): 52.6315803527832, solving time (ms): 288.0, median approximation score: 0.42105263471603394]
[ 1823] CTS [score: 5077.30908203125, median singleton score: 10.931145668029785, visited nodes (%): 94.73684692382812, solving time (ms): 12.0, median approximation score: 0.5000001192092896]
[ 1823] ANT-e [score: 5568.166015625, median singleton score: 18.242752075195312, visited nodes (%): 100.0, solving time (ms): 6453.0, median approximation score: 0.0]
[ 1824] EDF [score: 2654.990478515625, median singleton score: 16.741670608520508, visited nodes (%): 51.22806930541992, solving time (ms): 13.0, median approximation score: 0.0]
[ 1824] BNT [score: 3858.041259765625, median singleton score: 27.431468963623047, visited nodes (%): 43.50876998901367, solving time (ms): 452.0, median approximation score: 0.0]
[ 1824] CTS [score: 5477.68310546875, median singleton score: 16.28373908996582, visited nodes (%): 76.4912338256836, solving time (ms): 18.0, median approximation score: 0.0]
[ 1824] ANT-e [score: 1835.06494140625, median singleton score: 15.842140197753906, visited nodes (%): 33.333335876464844, solving time (ms): 5001.0, median approximation score: 0.0]
[ 1825] EDF [score: 2852.957763671875, median singleton score: 13.327921867370605, visited nodes (%): 69.47368621826172, solving time (ms): 13.0, median approximation score: 0.416666716337204]
[ 1825] BNT [score: 3919.94580078125, median singleton score: 21.089271545410156, visited nodes (%): 51.22806930541992, solving time (ms): 351.0, median approximation score: 0.33333325386047363]
[ 1825] CTS [score: 5635.7919921875, median singleton score: 11.421236038208008, visited nodes (%): 97.54386138916016, solving time (ms): 11.0, median approximation score: 0.6000000238418579]
[ 1825] ANT-e [score: 13051.021484375, median singleton score: 38.87432861328125, visited nodes (%): 97.89473724365234, solving time (ms): 6323.0, median approximation score: 0.0]
[ 1826] EDF [score: 2608.4482421875, median singleton score: 10.959297180175781, visited nodes (%): 73.68421173095703, solving time (ms): 13.0, median approximation score: 0.5]
[ 1826] BNT [score: 3349.904296875, median singleton score: 18.910736083984375, visited nodes (%): 55.438594818115234, solving time (ms): 314.0, median approximation score: 0.47058823704719543]
[ 1826] CTS [score: 3802.421875, median singleton score: 10.055694580078125, visited nodes (%): 95.08772277832031, solving time (ms): 12.0, median approximation score: 0.5000000596046448]
[ 1826] ANT-e [score: 5960.9501953125, median singleton score: 18.917116165161133, visited nodes (%): 98.94737243652344, solving time (ms): 1271.0, median approximation score: 0.0]
[ 1827] EDF [score: 2442.502685546875, median singleton score: 15.808055877685547, visited nodes (%): 46.66666793823242, solving time (ms): 11.0, median approximation score: 0.0]
[ 1827] BNT [score: 4346.98095703125, median singleton score: 31.814966201782227, visited nodes (%): 29.122806549072266, solving time (ms): 359.0, median approximation score: 0.0]
[ 1827] CTS [score: 4362.54931640625, median singleton score: 11.15298843383789, visited nodes (%): 67.01753997802734, solving time (ms): 38.0, median approximation score: 0.15625]
[ 1827] ANT-e [score: 48501.1875, median singleton score: 173.9815673828125, visited nodes (%): 89.8245620727539, solving time (ms): 9033.0, median approximation score: 0.0]
[ 1828] EDF [score: 2737.20263671875, median singleton score: 16.669498443603516, visited nodes (%): 51.57894515991211, solving time (ms): 13.0, median approximation score: 0.3684210479259491]
[ 1828] BNT [score: 4144.3759765625, median singleton score: 25.621620178222656, visited nodes (%): 39.29824447631836, solving time (ms): 228.0, median approximation score: 0.0]
[ 1828] CTS [score: 5761.076171875, median singleton score: 14.341973304748535, visited nodes (%): 86.66666412353516, solving time (ms): 23.0, median approximation score: 0.875]
[ 1828] ANT-e [score: 4629.11865234375, median singleton score: 15.020907402038574, visited nodes (%): 99.64912414550781, solving time (ms): 1214.0, median approximation score: 0.0]
[ 1829] EDF [score: 2752.69775390625, median singleton score: 12.691572189331055, visited nodes (%): 65.96491241455078, solving time (ms): 12.0, median approximation score: 0.6666666865348816]
[ 1829] BNT [score: 4160.0205078125, median singleton score: 19.615331649780273, visited nodes (%): 42.45614242553711, solving time (ms): 200.0, median approximation score: 0.0]
[ 1829] CTS [score: 5346.20361328125, median singleton score: 10.156726837158203, visited nodes (%): 91.22806549072266, solving time (ms): 13.0, median approximation score: 0.800000011920929]
[ 1829] ANT-e [score: 10202.1552734375, median singleton score: 32.26648712158203, visited nodes (%): 99.64912414550781, solving time (ms): 73.0, median approximation score: 0.0]
[ 1830] EDF [score: 2762.587890625, median singleton score: 13.14353084564209, visited nodes (%): 60.701751708984375, solving time (ms): 13.0, median approximation score: 0.0]
[ 1830] BNT [score: 4065.25732421875, median singleton score: 20.195547103881836, visited nodes (%): 43.50876998901367, solving time (ms): 299.0, median approximation score: 0.0]
[ 1830] CTS [score: 5364.1298828125, median singleton score: 12.43813419342041, visited nodes (%): 92.28070068359375, solving time (ms): 17.0, median approximation score: 0.0]
[ 1830] ANT-e [score: 7264.392578125, median singleton score: 17.767913818359375, visited nodes (%): 28.070175170898438, solving time (ms): 1229.0, median approximation score: 0.0]
[ 1831] EDF [score: 2504.938720703125, median singleton score: 14.049600601196289, visited nodes (%): 55.438594818115234, solving time (ms): 11.0, median approximation score: 0.4285713732242584]
[ 1831] BNT [score: 3521.444580078125, median singleton score: 23.400537490844727, visited nodes (%): 37.1929817199707, solving time (ms): 186.0, median approximation score: 0.0]
[ 1831] CTS [score: 6546.64453125, median singleton score: 12.528350830078125, visited nodes (%): 95.78947448730469, solving time (ms): 14.0, median approximation score: 0.6875001788139343]
[ 1831] ANT-e [score: 6585.7431640625, median singleton score: 19.18499755859375, visited nodes (%): 99.29824829101562, solving time (ms): 2613.0, median approximation score: 0.0]
[ 1832] EDF [score: 2735.448486328125, median singleton score: 13.49828815460205, visited nodes (%): 64.91228485107422, solving time (ms): 13.0, median approximation score: 0.37931036949157715]
[ 1832] BNT [score: 3980.005859375, median singleton score: 25.844736099243164, visited nodes (%): 44.91228103637695, solving time (ms): 281.0, median approximation score: 0.0]
[ 1832] CTS [score: 5209.55810546875, median singleton score: 9.921669006347656, visited nodes (%): 88.42105102539062, solving time (ms): 18.0, median approximation score: 0.321428507566452]
[ 1832] ANT-e [score: 7283.70654296875, median singleton score: 24.16918182373047, visited nodes (%): 98.94737243652344, solving time (ms): 6708.0, median approximation score: 0.0]
[ 1833] EDF [score: 2948.363037109375, median singleton score: 16.400634765625, visited nodes (%): 55.08772277832031, solving time (ms): 13.0, median approximation score: 0.4999999403953552]
[ 1833] BNT [score: 4296.22412109375, median singleton score: 31.42302894592285, visited nodes (%): 38.94736862182617, solving time (ms): 218.0, median approximation score: 0.0]
[ 1833] CTS [score: 6146.56396484375, median singleton score: 17.921863555908203, visited nodes (%): 86.31578826904297, solving time (ms): 15.0, median approximation score: 0.7857143878936768]
[ 1833] ANT-e [score: 9712.6298828125, median singleton score: 28.8211727142334, visited nodes (%): 99.29824829101562, solving time (ms): 6556.0, median approximation score: 0.0]
[ 1834] EDF [score: 2732.611572265625, median singleton score: 12.195356369018555, visited nodes (%): 65.61402893066406, solving time (ms): 14.0, median approximation score: 0.4545454680919647]
[ 1834] BNT [score: 4101.17724609375, median singleton score: 19.040285110473633, visited nodes (%): 42.8070182800293, solving time (ms): 265.0, median approximation score: 0.0]
[ 1834] CTS [score: 4670.0888671875, median singleton score: 10.703632354736328, visited nodes (%): 90.87718963623047, solving time (ms): 22.0, median approximation score: 0.4999999403953552]
[ 1834] ANT-e [score: 10614.041015625, median singleton score: 30.146411895751953, visited nodes (%): 99.29824829101562, solving time (ms): 6427.0, median approximation score: 0.0]
[ 1835] EDF [score: 2599.7138671875, median singleton score: 14.24626350402832, visited nodes (%): 52.28070068359375, solving time (ms): 11.0, median approximation score: 0.0]
[ 1835] BNT [score: 5266.99658203125, median singleton score: 26.574115753173828, visited nodes (%): 31.57894515991211, solving time (ms): 229.0, median approximation score: 0.0]
[ 1835] CTS [score: 5266.1845703125, median singleton score: 11.858942985534668, visited nodes (%): 82.10526275634766, solving time (ms): 26.0, median approximation score: 0.0]
[ 1835] ANT-e [score: 34784.96484375, median singleton score: 206.91159057617188, visited nodes (%): 52.98245620727539, solving time (ms): 7518.0, median approximation score: 0.0]
[ 1836] EDF [score: 2560.69921875, median singleton score: 17.64093780517578, visited nodes (%): 44.561405181884766, solving time (ms): 11.0, median approximation score: 0.0]
[ 1836] BNT [score: 3615.708740234375, median singleton score: 30.4334659576416, visited nodes (%): 29.473682403564453, solving time (ms): 242.0, median approximation score: 0.0]
[ 1836] CTS [score: 3857.896728515625, median singleton score: 12.448205947875977, visited nodes (%): 63.15789031982422, solving time (ms): 41.0, median approximation score: 0.6000000238418579]
[ 1836] ANT-e [score: 8212.8583984375, median singleton score: 25.112594604492188, visited nodes (%): 100.0, solving time (ms): 6151.0, median approximation score: 0.0]
[ 1837] EDF [score: 3035.449462890625, median singleton score: 15.135320663452148, visited nodes (%): 64.5614013671875, solving time (ms): 14.0, median approximation score: 0.3571428656578064]
[ 1837] BNT [score: 3954.503173828125, median singleton score: 26.192577362060547, visited nodes (%): 44.21052551269531, solving time (ms): 351.0, median approximation score: 0.0]
[ 1837] CTS [score: 6071.12255859375, median singleton score: 12.974860191345215, visited nodes (%): 87.01753997802734, solving time (ms): 15.0, median approximation score: 0.4210527241230011]
